    0.386578110076866555E+01   -0.294068926808229421E+02
    0.387608161484062963E+01   -0.289366290909177621E+02
    0.387752483235436030E+01   -0.288720957899730593E+02
    0.387784503284657811E+01   -0.288578232345061174E+02
    0.442754055036911076E+01   -0.285430944062926315E+02
    0.388827435470876148E+01   -0.284019174558433818E+02
    0.441834939329741605E+01   -0.281509279763166163E+02
    0.441397646517205544E+01   -0.279690899455590696E+02
    0.391045057036984289E+01   -0.274903551552076308E+02
    0.439936074775641117E+01   -0.273835319936489903E+02
    0.439882288449885994E+01   -0.273626353107848566E+02
    0.439839120174013587E+01   -0.273458973604660578E+02
    0.391479810626222324E+01   -0.273208729735449367E+02
    0.439646362506872368E+01   -0.272715218371765218E+02
    0.439642299010271653E+01   -0.272699603357461164E+02
    0.391940698944583055E+01   -0.271445048859218971E+02
    0.439248995837750211E+01   -0.271200739203726009E+02
    0.392019622153249081E+01   -0.271146441786579331E+02
    0.439162112094005330E+01   -0.270872966036280829E+02
    0.439046546944316507E+01   -0.270438862546793537E+02
    0.392489951691223782E+01   -0.269387609732236619E+02
    0.392502208119248275E+01   -0.269342249096569191E+02
    0.392524958849541328E+01   -0.269258113109581778E+02
    0.393175427002720035E+01   -0.266887606218371332E+02
    0.393287411314649837E+01   -0.266486331408954769E+02
    0.437870663024767204E+01   -0.266143315067102648E+02
    0.393467880339105847E+01   -0.265843876759459548E+02
    0.393571926118935078E+01   -0.265475850681110401E+02
    0.393584459456531066E+01   -0.265431635210028354E+02
    0.437610054016113281E+01   -0.265221249752718649E+02
    0.393734207646813728E+01   -0.264905293319891975E+02
    0.394082637467412322E+01   -0.263694502419220740E+02
    0.437053908411173886E+01   -0.263289879971303478E+02
    0.394323128012254864E+01   -0.262870130039713032E+02
    0.394366334956955900E+01   -0.262723002497014946E+02
    0.436849588812414691E+01   -0.262592753761115389E+02
    0.394458644596876473E+01   -0.262409672062635906E+02
    0.394518584380637982E+01   -0.262206946035625776E+02
    0.394572109513466485E+01   -0.262026401251807428E+02
    0.436497719475107893E+01   -0.261407853163732362E+02
    0.436389352886717674E+01   -0.261046924586560039E+02
    0.394884669818405820E+01   -0.260981262904562072E+02
    0.394892779756212509E+01   -0.260954352964550154E+02
    0.394907992665057339E+01   -0.260903902729753341E+02
    0.394919081948014705E+01   -0.260867150918530264E+02
    0.394921636581420898E+01   -0.260858687207800557E+02
    0.394950661344689991E+01   -0.260762599105015127E+02
    0.395017974921152515E+01   -0.260540272534086732E+02
    0.436235266374180153E+01   -0.260536955279799756E+02
    0.395191716471297916E+01   -0.259969780952313698E+02
    0.395289657137437667E+01   -0.259650315159363956E+02
    0.395320626307498024E+01   -0.259549618373026050E+02
    0.435895474493949919E+01   -0.259425795231848646E+02
    0.395360479960439015E+01   -0.259420259342443700E+02
    0.435815451754928773E+01   -0.259166798891091972E+02
    0.435734869269187008E+01   -0.258907026268325495E+02
    0.435721018250358938E+01   -0.258862479574301432E+02
    0.435698629397449899E+01   -0.258790538995106587E+02
    0.435682743213633472E+01   -0.258739541644036706E+02
    0.435662006734906715E+01   -0.258673034775647253E+02
    0.395639519795821126E+01   -0.258521656253318213E+02
    0.395761615337165695E+01   -0.258132385268763294E+02
    0.435487368739560132E+01   -0.258115658359270590E+02
    0.435408855898518610E+01   -0.257866666018181050E+02
    0.435402899689449185E+01   -0.257847816995021084E+02
    0.435344192196273827E+01   -0.257662334922803282E+02
    0.395923946822449224E+01   -0.257618525794118156E+02
    0.395982085050277366E+01   -0.257435514952966322E+02
    0.395995139324634948E+01   -0.257394496310286662E+02
    0.396055934666560638E+01   -0.257203826684111050E+02
    0.435105365110864728E+01   -0.256913462791159404E+02
    0.396180008154792951E+01   -0.256816535712570442E+02
    0.435064838846201596E+01   -0.256787293322501213E+02
    0.396229853167748969E+01   -0.256661639798698999E+02
    0.396252951539205345E+01   -0.256589995224025955E+02
    0.434941462613124585E+01   -0.256404806725420684E+02
    0.396362435017921744E+01   -0.256251569872815210E+02
    0.396389981428264271E+01   -0.256166722894236507E+02
    0.396440965146298607E+01   -0.256010005875737576E+02
    0.396449196799273818E+01   -0.255984741888735456E+02
    0.396547464341168743E+01   -0.255683983572506861E+02
    0.396587310208113486E+01   -0.255562471297299609E+02
    0.396606501935853339E+01   -0.255504035656532480E+02
    0.434642186240714068E+01   -0.255487119985642330E+02
    0.434592955221083699E+01   -0.255337532934042812E+02
    0.434530480583779699E+01   -0.255148263828803756E+02
    0.396829414367675781E+01   -0.254829621565755815E+02
    0.396900654009687681E+01   -0.254615764839773497E+02
    0.434345539021577842E+01   -0.254591637481687201E+02
    0.396966937999330938E+01   -0.254417513905890544E+02
    0.434254475912296201E+01   -0.254319571744304653E+02
    0.434233295839584343E+01   -0.254256483043924533E+02
    0.434196007950608998E+01   -0.254145588693664308E+02
    0.434140519198594710E+01   -0.253980976739306108E+02
    0.397240344020119407E+01   -0.253607204836646254E+02
    0.433983550405323992E+01   -0.253517983818365451E+02
    0.397285991267563698E+01   -0.253473082589548255E+02
    0.433963196689613806E+01   -0.253458237521638843E+02
    0.433928547230574857E+01   -0.253356679966624334E+02
    0.397332603058057332E+01   -0.253336470318984510E+02
    0.397395693700325170E+01   -0.253152114664546275E+02
    0.397424878234957379E+01   -0.253067050675658969E+02
    0.397433237093963143E+01   -0.253042712264804415E+02
    0.433810775966835038E+01   -0.253012928487141480E+02
    0.397469150409664307E+01   -0.252938270999366992E+02
    0.433749144429936884E+01   -0.252833922532761974E+02
    0.397540284006236488E+01   -0.252732013087441416E+02
    0.433712997733683103E+01   -0.252729218870614574E+02
    0.433694093342978881E+01   -0.252674543071941464E+02
    0.397586120305733148E+01   -0.252599535756852731E+02
    0.397598419498608635E+01   -0.252564045493675380E+02
    0.397617697852574459E+01   -0.252508465027608437E+02
    0.433622813359897563E+01   -0.252468899411896359E+02
    0.433614793952165201E+01   -0.252445814193068863E+02
    0.397674690922953600E+01   -0.252344498888801887E+02
    0.397676223621321645E+01   -0.252340096570437460E+02
    0.397677140827398601E+01   -0.252337462289802339E+02
    0.433543178391154616E+01   -0.252240112960284968E+02
    0.397718579739572320E+01   -0.252218587222533159E+02
    0.397734246249844681E+01   -0.252173716555727836E+02
    0.433517502144611910E+01   -0.252166562975723210E+02
    0.397753539055352823E+01   -0.252118513724096118E+02
    0.397779403013061383E+01   -0.252044602177827031E+02
    0.397804954884014883E+01   -0.251971687584906903E+02
    0.433415426272305293E+01   -0.251875208376079058E+02
    0.397918189579927128E+01   -0.251649819294705672E+02
    0.433313517208525134E+01   -0.251585992930201385E+02
    0.433311579962176552E+01   -0.251580511166224099E+02
    0.397942982304492743E+01   -0.251579620033038083E+02
    0.433271176093019150E+01   -0.251466318490672265E+02
    0.397992897033691406E+01   -0.251438587491147558E+02
    0.433261062034221567E+01   -0.251437774196810757E+02
    0.398005008697509766E+01   -0.251404426454602898E+02
    0.433244633913463417E+01   -0.251391444992416453E+02
    0.398022451900450935E+01   -0.251355269015420006E+02
    0.433186250586638621E+01   -0.251227146664017340E+02
    0.398083760481645577E+01   -0.251182878923106259E+02
    0.398085922100514056E+01   -0.251176811766535621E+02
    0.398093120504197717E+01   -0.251156612927908469E+02
    0.433150396118375625E+01   -0.251126517801994851E+02
    0.433145244805672291E+01   -0.251112077067914292E+02
    0.433142086842911223E+01   -0.251103226413857499E+02
    0.433132497342732670E+01   -0.251076360211728655E+02
    0.433124169902301048E+01   -0.251053041766378655E+02
    0.433105160573336256E+01   -0.250999853537479005E+02
    0.433082959506521536E+01   -0.250937807998022784E+02
    0.398184308353245031E+01   -0.250901456060527153E+02
    0.433066494634828025E+01   -0.250891844389782364E+02
    0.398189766627108099E+01   -0.250886225217884800E+02
    0.398198632707700462E+01   -0.250861495344430985E+02
    0.398201662120032651E+01   -0.250853048384950164E+02
    0.398235370531461008E+01   -0.250759157745198991E+02
    0.433012714746463168E+01   -0.250742013784031990E+02
    0.432984099243253162E+01   -0.250662479701790772E+02
    0.398295120845994077E+01   -0.250593177318044340E+02
    0.432935411044299467E+01   -0.250527456564185371E+02
    0.432926700542617837E+01   -0.250503340415394931E+02
    0.432926595260233871E+01   -0.250503049001770393E+02
    0.398336100537042759E+01   -0.250479670045553604E+02
    0.432909706829254404E+01   -0.250456326070164366E+02
    0.432863725570684110E+01   -0.250329347224186591E+02
