0	-0.7	3.6862221106762645	0.05397027829049466
0	-0.6	3.300232282242125	0.05104741956693957
0	-0.5	2.523488428158663	0.033429224720058826
0	-0.4	2.0937518891348774	0.06191397604007996
0	0.4	2.038656308392733	0.0653696474660873
0	0.5	2.730030949278304	0.06453231047506089
0	0.6	3.035961555391604	0.047404716893971036
0	0.7	3.2119510258829918	0.025094440431244713
-0.15	0	2.6067829908293003	0.006957522624103659
-0.12	0	2.0783965762915457	0.011831287063304564
-0.09	0	1.6150562446267593	0.01416081054781728
-0.06	0	1.060233758846191	0.01159283560819138
0.06	0	0.8772184613658094	0.011512260708757348
0.09	0	1.4324249787006853	0.011136228160092555
0.12	0	2.0831322292027625	0.019360312794438096
0.15	0	2.3845807542556976	0.009859131748234592
-0.07	-0.7	3.3502106752464242	0.07415239224675982
-0.06	-0.6	3.7657540842771318	0.08708517186826632
-0.05	-0.5	2.787615631973212	0.08625593292630276
-0.04	-0.4	1.8675267801375248	0.05671098758339232
0.04	0.4	2.1024186544500116	0.05596446702862017
0.05	0.5	2.296972545924232	0.03859346596052231
0.06	0.6	2.8987954144301127	0.04050938694394555
0.07	0.7	3.5713722712317306	0.05870983643043709
