eta_b_leading,pt_l1,pt_l2,pt_l_leading,pt_l_trailing,eta_l1,eta_l2,eta_l_leading,eta_l_trailing,pt_ll,m_ll,DeltaPhi_ll,DeltaEta_ll,pt_b_leading,pt_b_trailing,eta_b_leading,eta_b_trailing,pt_bb,m_bb,
-0.939991,211.934,148.334,211.934,148.334,0.769747,-1.75464,0.769747,-1.75464,215.924,644.397,1.89948,-0.98489,395.005,46.0501,-0.939991,0.156393,349.124,311.645,
-0.0393633,277.51,42.7184,277.51,42.7184,2.12191,0.137428,2.12191,0.137428,245.22,326.467,3.80341,1.98448,223.211,50.8526,-0.0393633,2.0151,208.101,314.987,
2.26826,69.9314,56.0334,69.9314,56.0334,1.93951,-2.4227,1.93951,-2.4227,38.2049,560.311,3.71805,-0.483191,54.1318,37.9276,2.26826,-0.934461,59.5006,227.105,
0.965735,274.103,118.184,274.103,118.184,0.489184,0.209799,0.489184,0.209799,157.642,362.744,3.01235,0.279385,233.168,114.246,0.965735,-0.62846,123.91,434.473,
-1.50277,90.6176,131.911,131.911,90.6176,-0.95618,1.23527,1.23527,-0.95618,41.5369,363.572,3.1005,-0.279092,254.647,89.7396,-1.50277,1.1904,177.797,616.999,
1.4617,73.9734,70.5857,73.9734,70.5857,2.09271,-1.83492,2.09271,-1.83492,61.1233,521.538,2.26965,0.257786,122.883,106.486,1.4617,-2.35427,107.915,780.725,
1.31952,37.4367,188.524,188.524,37.4367,1.71371,-1.14245,-1.14245,1.71371,192.567,350.759,1.56092,0.57126,282.255,60.9998,1.31952,-0.0642591,221.265,328.183,
1.11729,145.521,113.947,145.521,113.947,-1.42519,0.711663,-1.42519,0.711663,45.5079,417.778,2.88639,0.713523,331.759,128.23,1.11729,-0.995956,204.881,664.699,
-1.62886,262.689,385.672,385.672,262.689,0.698045,-1.83536,-1.83536,0.698045,124.272,1219.22,3.0855,-1.13731,113.104,100.625,-1.62886,0.187802,96.97,292.396,
0.770009,276.581,400.837,400.837,276.581,-1.21763,1.06501,1.06501,-1.21763,126.779,1148.54,3.21718,0.152615,196.426,145.133,0.770009,-1.60235,54.5191,604.242,
0.603376,392.754,130.836,392.754,130.836,0.181642,1.20735,0.181642,1.20735,262.91,513.806,3.24227,-1.02571,265.75,203.614,0.603376,0.605908,62.2522,465.319,
-0.625649,111.818,66.3016,111.818,66.3016,1.32402,-1.092,1.32402,-1.092,52.2776,312.843,2.84182,0.232022,406.571,173.577,-0.625649,0.744185,238.515,658.983,
1.28928,73.3064,104.572,104.572,73.3064,1.03465,-1.93296,-1.93296,1.03465,70.4616,401.004,3.87942,-0.898314,206.572,128.932,1.28928,-1.08263,77.86,584.19,
-0.609084,302.275,113.804,302.275,113.804,-0.800589,-0.718314,-0.800589,-0.718314,204.802,362.506,3.57712,0.082275,727.908,209.977,-0.609084,-0.743668,530.901,775.031,
-1.20085,155.575,115.597,155.575,115.597,0.567309,-1.59189,0.567309,-1.59189,42.5709,440.053,3.25075,-1.02458,338.922,126.225,-1.20085,0.874115,228.065,651.925,
-1.16367,163.892,120.354,163.892,120.354,1.89455,-1.06361,1.89455,-1.06361,57.6209,647.306,2.87203,0.830939,167.274,163.892,-1.16367,1.56134,11.2405,689.103,
-1.18839,109.122,214.126,214.126,109.122,-0.964924,0.515298,0.515298,-0.964924,109.713,392.054,2.9332,0.449626,184.263,85.3696,-1.18839,1.12456,139.505,427.07,
-2.3333,344.974,149.093,344.974,149.093,-0.0300668,-1.90507,-0.0300668,-1.90507,208.299,664.171,2.82794,-1.87501,279.914,124.665,-2.3333,0.44708,163.585,795.164,
-0.102928,490.927,148.733,490.927,148.733,-0.274031,-0.547677,-0.274031,-0.547677,350.567,540.158,2.85881,-0.273646,337.571,100.103,-0.102928,-0.427636,259.478,357.699,
1.91008,174.011,139.585,174.011,139.585,-1.8948,1.13428,-1.8948,1.13428,47.0359,742.285,3.3476,0.76051,160.283,100.84,1.91008,-1.1919,61.3117,626.458,
-1.11634,101.728,221.755,221.755,101.728,-0.0378348,-0.378657,-0.378657,-0.0378348,306.735,114.894,0.698106,-0.340823,903.751,305.512,-1.11634,0.13359,603.798,1260.34,
-0.0278302,85.2858,323.323,323.323,85.2858,1.1641,-1.85198,-1.85198,1.1641,261.775,779.402,2.47328,-0.687875,498.499,83.7992,-0.0278302,2.41295,514.084,688.925,
0.2732,88.0023,226.531,226.531,88.0023,0.231529,1.63202,1.63202,0.231529,165.675,342.648,2.48631,-1.4005,390.871,349.903,0.2732,1.27742,47.9759,834.538,
0.0732892,103.014,376.993,376.993,103.014,-0.42013,0.508981,0.508981,-0.42013,279.694,433.803,2.85519,-0.0888507,441.704,87.5301,0.0732892,-0.0798128,360.485,388.863,
-0.298839,63.3854,884.71,884.71,63.3854,-0.814161,0.0428762,0.0428762,-0.814161,826.174,509.995,2.76186,0.771285,681.942,55.4834,-0.298839,0.41427,633.101,404.189,
-0.305086,162.66,603.972,603.972,162.66,-0.603983,-0.140006,-0.140006,-0.603983,479.907,615.586,3.75264,0.463978,278.664,88.1344,-0.305086,-0.00141868,304.642,210.109,
-0.626773,127.91,245.016,245.016,127.91,1.34189,-0.659246,-0.659246,1.34189,117.112,546.582,3.13459,0.682641,273.762,128.099,-0.626773,0.858146,152.377,480.62,
-1.13334,113.574,66.6369,113.574,66.6369,-1.46997,-0.64939,-1.46997,-0.64939,51.8357,187.557,3.39512,0.820577,749.589,141.217,-1.13334,-0.882404,618.073,646.854,
-0.225418,39.8604,102.087,102.087,39.8604,2.2253,-0.075442,-0.075442,2.2253,65.6018,220.753,2.81451,2.14986,388.966,361.654,-0.225418,1.67692,90.2347,1112.55,
1.10741,368.171,143.115,368.171,143.115,-0.369399,0.905803,-0.369399,0.905803,225.094,555.596,3.15973,-0.536405,261.53,203.972,1.10741,-0.0860678,58.1942,546.676,
1.90547,101.601,49.7371,101.601,49.7371,-1.4567,1.91401,-1.4567,1.91401,117.201,382.471,1.47771,-0.457308,115.996,95.9063,1.90547,-1.26584,128.148,521.541,
1.22505,124.991,88.4616,124.991,88.4616,1.55955,0.247753,1.55955,0.247753,58.8029,253.023,3.58341,1.31179,191.307,159.733,1.22505,-0.442655,95.9177,469.829,
-0.398051,37.9521,147.329,147.329,37.9521,0.0877388,1.30718,1.30718,0.0877388,109.38,178.221,3.1524,-1.21944,367.323,365.989,-0.398051,1.73726,59.2074,1191.08,
-0.0489232,74.8465,358.115,358.115,74.8465,-0.541255,0.764923,0.764923,-0.541255,284.629,398.816,3.31161,-0.223668,720.781,67.2749,-0.0489232,1.02772,666.496,488.747,
-0.845162,66.2431,89.1186,89.1186,66.2431,1.31084,-0.5597,-0.5597,1.31084,24.3075,225.772,3.03456,0.751135,362.349,39.9394,-0.845162,1.68747,348.62,441.378,
-2.41073,50.5898,334.244,334.244,50.5898,1.18693,-0.517374,-0.517374,1.18693,353.643,291.977,1.24623,0.669553,385.18,58.9356,-2.41073,0.115437,442.633,492.44,
1.50366,63.2753,41.4709,63.2753,41.4709,0.408377,-1.32729,0.408377,-1.32729,22.3001,143.438,3.23289,-0.918909,86.6615,70.3519,1.50366,-1.81784,47.7138,423.541,
-1.77071,160.658,62.0536,160.658,62.0536,1.61077,-1.00256,1.61077,-1.00256,109.909,392.86,3.63277,0.608205,196.572,63.6938,-1.77071,1.95069,159.782,731.407,
0.74843,513.885,44.517,513.885,44.517,0.0282487,1.65766,0.0282487,1.65766,479.046,397.176,2.49705,-1.62941,508.878,160.108,0.74843,1.19553,539.491,416.125,
-1.97018,315.38,273.152,315.38,273.152,0.204961,-2.0392,0.204961,-2.0392,90.998,993.731,3.4171,-1.83424,61.6771,39.2389,-1.97018,-0.452273,22.5958,128.748,
-1.45394,63.2046,91.5936,91.5936,63.2046,2.44128,-1.38382,-1.38382,2.44128,116.093,514.192,1.47622,1.05746,150.726,84.0942,-1.45394,2.0739,149.228,663.009,
1.64244,58.2689,48.3553,58.2689,48.3553,0.559343,-0.448977,0.559343,-0.448977,21.6617,118.386,3.50645,0.110366,440.463,243.48,1.64244,0.494866,202.75,764.363,
-0.0896002,73.5078,166.311,166.311,73.5078,0.164822,-1.71133,-1.71133,0.164822,115.189,318.555,2.51421,-1.54651,408.059,199.113,-0.0896002,-2.05745,209.374,868.99,
-1.34118,70.3588,118.17,118.17,70.3588,1.06904,-1.54006,-1.54006,1.06904,68.4257,357.504,2.59809,-0.47102,211.082,39.9209,-1.34118,2.10834,187.365,526.059,
-0.419439,84.4914,157.177,157.177,84.4914,0.910439,-0.75821,-0.75821,0.910439,74.9881,314.92,2.98142,0.15223,220.354,144.129,-0.419439,0.734078,133.772,402.747,
1.8983,95.5969,53.1801,95.5969,53.1801,-0.961224,2.48746,-0.961224,2.48746,84.1673,406.174,2.0717,-1.52624,140.629,69.9902,1.8983,-1.47584,87.4271,552.166,
1.9488,271.063,237.536,271.063,237.536,-0.101006,1.97799,-0.101006,1.97799,68.3749,805.076,2.90621,-1.87699,320.17,138.32,1.9488,0.143679,190.679,601.742,
-0.697683,99.9626,61.0521,99.9626,61.0521,1.8455,-0.760397,1.8455,-0.760397,46.053,307.739,2.82494,1.0851,140.215,105.295,-0.697683,2.06545,53.7571,512.739,
-0.130361,63.8594,92.827,92.827,63.8594,1.45928,2.14051,2.14051,1.45928,29.0428,162.992,3.11447,-0.681232,372.318,232.226,-0.130361,0.712056,240.37,610.627,
0.881106,74.9602,21.2287,74.9602,21.2287,-2.30815,1.26968,-2.30815,1.26968,83.0435,237.024,1.30808,1.03847,52.976,39.6649,0.881106,-1.11982,69.7015,124.254,
-0.225578,148.553,316.212,316.212,148.553,0.187304,-1.64928,-1.64928,0.187304,175.874,627.199,2.89585,-1.46197,201.723,37.6488,-0.225578,-1.4681,187.739,188.355,
2.40931,173.933,240.008,240.008,173.933,1.83991,0.0404433,0.0404433,1.83991,94.1594,581.641,2.81177,1.79947,260.329,129.795,2.40931,-0.607653,135.723,870.865,
-1.60853,163.793,282.559,282.559,163.793,-1.32567,1.48558,1.48558,-1.32567,125.319,929.21,2.95544,-0.159906,121.149,95.1176,-1.60853,1.06603,38.8588,436.201,
1.47805,72.3948,192.773,192.773,72.3948,1.9753,0.216521,0.216521,1.9753,120.797,333.515,3.0565,1.75878,526.293,39.5587,1.47805,-0.746677,486.821,486.824,
-0.111322,217.277,61.2891,217.277,61.2891,-0.435658,-0.822082,-0.435658,-0.822082,156.932,234.488,3.29069,-0.386424,151.256,50.3598,-0.111322,-1.36923,125.467,196.801,
1.24326,428.667,25.8285,428.667,25.8285,1.54469,-0.864279,1.54469,-0.864279,402.993,382.311,3.03539,0.680415,175.169,99.137,1.24326,-0.52017,81.7806,371.763,
1.00586,149.862,267.025,267.025,149.862,0.385176,-2.04745,-2.04745,0.385176,125.168,733.04,2.92097,-1.66227,150.066,87.5341,1.00586,-1.80663,112.42,486.987,
-2.46364,286.487,121.797,286.487,121.797,-2.02299,0.29951,-2.02299,0.29951,172.506,653.084,2.86588,1.72348,165.065,55.3751,-2.46364,0.140915,131.571,371.152,
-2.36114,30.3168,83.4994,83.4994,30.3168,-2.10107,1.28921,1.28921,-2.10107,108.781,266.949,0.678368,0.811857,128.424,112.625,-2.36114,1.75865,88.2653,954.944,
-2.13804,170.696,97.7202,170.696,97.7202,-1.13846,2.36782,-1.13846,2.36782,80.15,767.219,3.39893,-1.22936,66.8974,47.1317,-2.13804,0.841663,36.0214,260.326,
0.262673,319.902,437.914,437.914,319.902,0.682072,-0.423921,-0.423921,0.682072,134.629,863.549,3.31492,0.258151,248.83,61.6137,0.262673,-0.136554,196.202,245.974,
-0.303713,283.775,206.145,283.775,206.145,0.466486,-0.705716,0.466486,-0.705716,78.0807,569.158,3.17625,-0.23923,296.053,107.045,-0.303713,-0.082304,200.827,351.905,
-2.09988,63.0739,55.6877,63.0739,55.6877,2.34286,-1.36585,2.34286,-1.36585,33.9499,386.426,2.57492,0.977011,99.7125,39.129,-2.09988,1.80947,102.873,442.334,
0.78884,129.799,30.3637,129.799,30.3637,-0.508014,-2.0256,-0.508014,-2.0256,155.751,111.139,0.603786,-1.51758,240.374,154.886,0.78884,-2.30098,338.27,887.253,
-0.925547,165.676,204.661,204.661,165.676,-0.928284,1.54912,1.54912,-0.928284,68.1242,686.577,3.44616,-0.620835,68.8005,68.0222,-0.925547,1.28613,0.855795,229.563,
-0.772763,189.148,378.28,378.28,189.148,1.13285,-0.408133,-0.408133,1.13285,193.251,700.668,2.99307,0.724722,219.037,104.989,-0.772763,1.96941,119.475,634.998,
-1.8222,50.4896,30.0858,50.4896,30.0858,-1.47471,1.87032,-1.47471,1.87032,20.4215,214.878,3.11981,-0.395603,49.0249,45.4829,-1.8222,1.12175,62.1793,207.781,
0.719262,25.2493,477.357,477.357,25.2493,-0.526147,0.344857,0.344857,-0.526147,452.65,239.704,3.3437,0.18129,307.837,227.119,0.719262,-0.745296,388.932,560.148,
0.0773052,90.5773,215.804,215.804,90.5773,-0.363252,1.89079,1.89079,-0.363252,129.637,475.635,2.90122,-1.52753,239.933,64.0446,0.0773052,1.2191,178.553,287.978,
-0.764208,309.769,204.746,309.769,204.746,-1.28379,-0.903065,-1.28379,-0.903065,105.847,512.668,3.19394,0.380724,208.519,186.766,-0.764208,-1.00911,49.1108,395.32,
1.88103,43.5533,33.4425,43.5533,33.4425,2.3769,-0.734072,2.3769,-0.734072,68.4976,176.286,0.957513,1.64282,116.516,70.3252,1.88103,-1.45833,112.728,487.13,
1.9869,420.914,34.506,420.914,34.506,-0.839288,0.745826,-0.839288,0.745826,387.122,319.919,2.94633,0.0934628,54.4807,37.5529,1.9869,-2.36523,61.9231,399.391,
-0.756805,49.801,48.1514,49.801,48.1514,-1.6767,0.111269,-1.6767,0.111269,88.5911,108.097,0.881643,1.56543,584.5,74.6648,-0.756805,-2.11791,535.789,491.598,
1.31481,50.6806,29.8897,50.6806,29.8897,1.19447,-0.165447,1.19447,-0.165447,68.1276,71.4911,1.17093,1.02903,496.486,105.457,1.31481,-1.58269,411.164,1020.18,
-0.821131,329.85,386.166,386.166,329.85,-0.589748,-0.402895,-0.402895,-0.589748,72.8684,715.423,3.01194,0.186853,249.032,175.309,-0.821131,-0.477552,80.0966,423.029,
0.148152,136.911,193.569,193.569,136.911,-1.01923,-0.194535,-0.194535,-1.01923,312.149,175.642,0.679725,0.824699,760.1,327.874,0.148152,-0.426089,455.092,1030.12,
0.568237,224.111,308.854,308.854,224.111,-1.01599,0.968036,0.968036,-1.01599,85.9113,806.908,3.0879,0.047952,65.496,51.9602,0.568237,-1.07892,16.8436,158.505,
0.738897,157.632,305.722,305.722,157.632,-1.53527,0.9063,0.9063,-1.53527,156.857,807.267,2.90551,0.628972,176.301,85.1396,0.738897,-1.15968,143.588,346.802,
1.17894,78.8855,193.072,193.072,78.8855,1.59771,1.59635,1.59635,1.59771,115.833,246.055,3.29949,0.00135695,588.162,184.435,1.17894,1.80517,415.605,684.272,
1.52959,186.724,152.189,186.724,152.189,1.36058,-0.780096,1.36058,-0.780096,93.1622,542.571,2.62251,0.580481,226.279,115.651,1.52959,-0.20169,126.859,448.415,
-2.33719,59.1593,135.723,135.723,59.1593,0.743295,-0.12163,-0.12163,0.743295,179.491,110.24,0.874779,0.621665,354.313,79.9119,-2.33719,0.403525,299.109,695.439,
0.522607,166.273,297.73,297.73,166.273,0.0107753,-1.57389,-1.57389,0.0107753,159.544,585.193,2.73242,-1.56312,103.07,67.7366,0.522607,-1.6102,81.0178,261.697,
0.608871,34.799,62.569,62.569,34.799,2.0864,0.19618,0.19618,2.0864,34.1425,136.766,2.71263,1.89022,314.195,254.895,0.608871,-0.463048,395.77,518.168,
1.65526,41.6249,239.687,239.687,41.6249,-1.21339,0.811484,0.811484,-1.21339,198.142,311.154,3.08535,0.401908,83.9408,35.1513,1.65526,-0.613604,49.2973,186.707,
2.03957,78.9788,157.555,157.555,78.9788,1.5429,-1.62995,-1.62995,1.5429,87.0393,566.659,2.80438,-0.0870507,127.127,44.5983,2.03957,-1.39544,144.381,416.647,
-0.971662,79.5571,90.5176,90.5176,79.5571,-1.40655,-0.848126,-0.848126,-1.40655,32.0605,173.788,2.78466,0.558426,568.007,313.491,-0.971662,-0.202303,254.533,907.232,
1.30191,50.3171,123.714,123.714,50.3171,-0.270813,1.63036,1.63036,-0.270813,73.5439,234.577,3.08268,-1.35955,293.713,186.319,1.30191,-1.28762,108.161,917.937,
-2.01594,69.9675,171.332,171.332,69.9675,-2.19927,1.31348,1.31348,-2.19927,103.011,652.738,3.30933,0.885795,76.773,35.8044,-2.01594,1.71871,110.14,332.163,
-1.15403,55.9972,49.2198,55.9972,49.2198,-1.39952,2.13732,-1.39952,2.13732,85.2926,305.059,1.25413,-0.737806,203.303,181.818,-1.15403,1.7278,38.2111,857.204,
-1.13833,123.635,65.0285,123.635,65.0285,-1.82368,1.4065,-1.82368,1.4065,74.1704,466.488,2.62901,0.417187,59.0704,33.4912,-1.13833,0.196144,27.8085,109.519,
-2.38262,103.013,104.407,104.407,103.013,0.439168,-2.2984,-2.2984,0.439168,42.323,431.95,2.73083,-1.85924,230.789,70.5164,-2.38262,0.677585,206.848,603.122,
-1.27832,225.84,472.648,472.648,225.84,0.473857,-1.05032,-1.05032,0.473857,246.921,852.509,3.11875,-0.576461,71.7429,68.9957,-1.27832,1.02178,58.3624,237.63,
-1.74265,139.465,70.9486,139.465,70.9486,1.08182,-0.948071,1.08182,-0.948071,75.7862,308.823,3.46866,0.133745,128.236,43.8663,-1.74265,2.24061,114.438,554.532,
0.268488,78.9381,92.7108,92.7108,78.9381,-1.85921,0.409288,0.409288,-1.85921,36.6674,291.497,3.54149,1.44992,428.251,153.476,0.268488,-0.946928,276.454,609.698,
1.22733,43.8466,191.594,191.594,43.8466,-1.20402,2.01549,2.01549,-1.20402,162.498,471.924,2.38566,-0.811476,126.994,40.6203,1.22733,-0.496444,104.57,191.96,
0.292147,69.7709,274.186,274.186,69.7709,-0.909635,-1.39589,-1.39589,-0.909635,282.876,207.124,1.5715,-0.486256,480.737,234.799,0.292147,-0.499944,342.637,685.05,
0.526745,24.2288,225.5,225.5,24.2288,-2.0606,0.0896713,0.0896713,-2.0606,201.311,241.794,3.19611,1.97093,286.614,70.2404,0.526745,-1.85875,239.031,500.614,
0.657923,22.2262,128.281,128.281,22.2262,0.408276,1.29024,1.29024,0.408276,113.209,110.461,3.90147,-0.881965,212.369,191.975,0.657923,0.277444,41.2989,409.702,
-0.311842,638.066,171.451,638.066,171.451,-0.39232,-1.32694,-0.39232,-1.32694,469.05,733.507,3.286,-0.934621,42.9467,37.9347,-0.311842,-2.31195,39.0864,119.019,
-0.339494,1177.34,200.635,1177.34,200.635,-0.436412,0.0719102,-0.436412,0.0719102,977.229,1003.09,3.20749,0.364501,72.9292,53.5582,-0.339494,-0.065442,46.6923,119.203,
0.503938,204.205,226.167,226.167,204.205,0.384924,-0.698083,-0.698083,0.384924,49.6949,492.369,2.93379,-0.313159,373.807,113.218,0.503938,-0.131666,261.86,431.789,
-1.83717,129.442,194.195,194.195,129.442,0.919864,-1.9771,-1.9771,0.919864,114.683,705.806,2.53534,-1.05724,136.178,122.721,-1.83717,0.260974,96.7922,403.283,
-0.27926,48.9065,141.035,141.035,48.9065,-0.645852,0.113946,0.113946,-0.645852,112.952,165.821,2.33288,0.531906,932.326,622.246,-0.27926,0.0153742,317.962,1538.32,
-1.74308,77.1116,160.628,160.628,77.1116,1.51452,-1.19183,-1.19183,1.51452,110.085,453.799,2.48546,0.322685,156.833,153.752,-1.74308,1.82194,68.168,946.855,
1.08782,151.984,344.485,344.485,151.984,1.47973,1.39846,1.39846,1.47973,196.541,456.288,2.96814,0.081271,98.3227,54.6506,1.08782,2.0857,72.5681,155.045,
2.29239,55.412,217.425,217.425,55.412,-1.54008,1.04532,1.04532,-1.54008,222.327,402.099,1.60878,0.494755,433.54,93.076,2.29239,-1.79807,348.683,1577.23,
1.11645,22.7718,232.803,232.803,22.7718,0.660917,-1.58259,-1.58259,0.660917,238.037,220.429,4.89693,-0.921668,317.833,117.751,1.11645,-1.02276,240.074,616.129,
1.79617,48.7469,80.0233,80.0233,48.7469,1.11838,-1.96737,-1.96737,1.11838,72.2842,298.496,4.23927,-0.848984,167.276,134.83,1.79617,-1.092,96.7272,665.769,
1.65845,162.887,150.297,162.887,150.297,1.69488,-1.59856,1.69488,-1.59856,86.8576,837.798,2.58518,0.0963109,180.447,42.0762,1.65845,-1.68234,184.956,463.641,
-0.0962906,253.537,325.075,325.075,253.537,-0.479896,1.76561,1.76561,-0.479896,119.648,970.991,3.47723,-1.28571,314.188,116.213,-0.0962906,1.93507,232.503,584.324,
-1.62323,297.583,40.8947,297.583,40.8947,0.528801,-2.40269,0.528801,-2.40269,258.728,502.18,3.43659,-1.87389,386.734,79.3247,-1.62323,-0.0588537,319.857,454.903,
1.16244,27.0382,34.1295,34.1295,27.0382,-2.2079,1.52723,1.52723,-2.2079,55.2758,193.706,0.891476,0.680669,238.119,51.9438,1.16244,-1.56819,194.578,460.696,
0.00226746,206.543,200.102,206.543,200.102,-0.707574,-0.4672,-0.707574,-0.4672,79.9659,401.702,3.53622,0.240373,191.45,149.867,0.00226746,-0.319022,83.9584,335.453,
1.14806,21.7245,164.009,164.009,21.7245,2.36149,-2.16954,-2.16954,2.36149,142.663,581.29,2.96741,0.191952,127.7,74.9263,1.14806,-2.36714,68.5946,582.498,
-0.311709,251.341,133.192,251.341,133.192,-0.847872,-0.196173,-0.847872,-0.196173,121.502,384.488,2.98651,0.651699,94.0194,55.8867,-0.311709,-0.84115,59.3347,143.361,
-0.661016,144.532,327.377,327.377,144.532,-0.301651,1.44377,1.44377,-0.301651,208.747,603.153,2.67436,-1.14212,283.526,167.921,-0.661016,1.79017,138.747,803.684,
0.65357,157.596,384.447,384.447,157.596,-0.075073,1.74865,1.74865,-0.075073,227.1,711.458,3.09838,-1.67357,200.875,98.0467,0.65357,2.45797,103.386,402.865,
1.6118,424.894,50.5504,424.894,50.5504,0.711459,1.51618,0.711459,1.51618,400.311,283.68,4.15177,-0.804724,379.143,371.565,1.6118,0.789054,632.291,514.526,
-0.661716,330.343,222.583,330.343,222.583,-0.941944,0.0372551,-0.941944,0.0372551,482.311,386.551,1.04386,0.904689,820.194,189.166,-0.661716,0.611762,637.28,948.87,
-1.5669,182.117,266.381,266.381,182.117,-0.647238,1.26209,1.26209,-0.647238,91.183,656.04,2.98324,-0.614849,95.0106,75.7681,-1.5669,0.465418,36.9299,263.45,
0.391106,798.276,225.298,798.276,225.298,0.927528,0.966305,0.927528,0.966305,573.449,848.016,3.1964,-0.0387768,78.2664,44.2392,0.391106,1.53911,52.113,132.183,
