0.46105E+04 0.20192E+01 0.00000E+01 2653280 0 0 146157 0.31698E+02 0.00000E+01 0.46105E+04 0.00000E+01 0.00000E+01 0
44 4609.4 47.703 0.73733 34907.0 4609.4
45 4549.8 23.464 0.51962 24781.0 4549.8
46 4636.3 106.85 1.161 42331.0 4636.3
47 4603.0 46.757 0.72371 39050.0 4603.0
48 4620.7 24.988 0.54488 38820.0 4620.7
49 4500.0 108.06 1.2097 44210.0 4500.0
50 4586.9 45.724 0.7102 43073.0 4586.9
51 4604.0 24.727 0.54113 33956.0 4604.0
52 4628.6 45.942 0.70716 31486.0 4628.6
53 4651.1 24.38 0.52813 43624.0 4651.1
54 4623.7 15.06 0.46411 122830.0 4623.7
55 4598.6 44.576 0.69062 33081.0 4598.6
56 4573.1 23.857 0.52564 53700.0 4573.1
57 4582.0 13.749 0.42757 47462.0 4582.0
58 4666.5 46.373 0.70801 37252.0 4666.5
59 4610.1 23.305 0.50935 35801.0 4610.1
60 4604.3 13.832 0.42808 50403.0 4604.3
61 4888.8 109.28 1.1261 37573.0 4888.8
62 4607.7 47.697 0.73752 42213.0 4607.7
63 4626.1 24.076 0.52439 34501.0 4626.1
64 4502.5 111.02 1.2422 44144.0 4502.5
65 4547.1 45.318 0.71006 38908.0 4547.1
66 4631.2 23.442 0.51001 26425.0 4631.2
67 4612.2 47.464 0.7332 35979.0 4612.2
68 4620.3 24.966 0.54445 58617.0 4620.3
69 4601.1 14.035 0.43466 42818.0 4601.1
70 4674.8 46.59 0.71004 27131.0 4674.8
71 4625.3 23.902 0.52068 44928.0 4625.3
72 4609.6 13.681 0.42291 43930.0 4609.6
73 4604.4 111.79 1.2231 49896.0 4604.4
74 4638.1 45.808 0.70367 35771.0 4638.1
75 4602.8 24.82 0.54331 78872.0 4602.8
76 4617.9 46.447 0.71658 32567.0 4617.9
77 4562.0 23.269 0.51393 30456.0 4562.0
78 4630.8 13.689 0.42123 40194.0 4630.8
79 4592.1 112.38 1.2328 43913.0 4592.1
80 4581.9 43.67 0.67904 30186.0 4581.9
81 4654.1 25.536 0.55283 40317.0 4654.1
82 4650.7 108.61 1.1765 46762.0 4650.7
83 4575.7 46.572 0.72515 48774.0 4575.7
84 4565.7 23.862 0.52658 37560.0 4565.7
85 4644.8 115.7 1.2549 43922.0 4644.8
86 4630.3 44.888 0.69068 29976.0 4630.3
87 4624.9 24.362 0.53075 44177.0 4624.9
88 4592.3 45.848 0.71129 42621.0 4592.3
89 4557.2 23.802 0.52624 29837.0 4557.2
90 4620.2 13.913 0.4291 59569.0 4620.2
91 4471.6 106.52 1.2001 49947.0 4471.6
92 4580.2 45.054 0.70083 25338.0 4580.2
93 4586.0 24.207 0.53185 36324.0 4586.0
94 4705.9 113.33 1.2132 41983.0 4705.9
95 4620.9 44.814 0.69096 29140.0 4620.9
96 4613.8 23.776 0.51922 36659.0 4613.8
97 4703.5 111.55 1.1948 50262.0 4703.5
98 4631.8 46.811 0.72005 32841.0 4631.8
99 4662.3 24.071 0.5202 33702.0 4662.3
100 4564.3 107.49 1.1864 45926.0 4564.3
101 4651.4 46.313 0.70938 45948.0 4651.4
102 4563.5 24.556 0.54216 58935.0 4563.5
103 4546.9 105.22 1.1658 41333.0 4546.9
104 4551.9 46.544 0.72851 27672.0 4551.9
105 4606.6 23.903 0.52282 34232.0 4606.6
106 4636.4 107.38 1.1667 47151.0 4636.4
107 4551.2 47.242 0.73954 49514.0 4551.2
108 4629.8 26.484 0.57637 41811.0 4629.8
109 4679.1 48.442 0.7376 66414.0 4679.1
110 4643.2 25.006 0.54264 44218.0 4643.2
111 4601.6 13.608 0.42138 46793.0 4601.6
112 4639.0 111.67 1.2128 47232.0 4639.0
113 4579.0 44.707 0.6956 30342.0 4579.0
114 4611.4 22.925 0.5009 30218.0 4611.4
115 4620.7 109.03 1.1887 40047.0 4620.7
116 4533.6 46.472 0.7303 38560.0 4533.6
117 4615.7 24.299 0.53043 54280.0 4615.7
118 4625.3 109.92 1.1972 45493.0 4625.3
119 4542.1 45.244 0.70969 32908.0 4542.1
120 4595.7 24.554 0.53833 37357.0 4595.7
121 4544.2 108.53 1.2032 49471.0 4544.2
122 4682.3 47.965 0.72983 40128.0 4682.3
123 4648.0 25.281 0.54802 72730.0 4648.0
124 4454.4 108.52 1.2274 44771.0 4454.4
125 4592.0 44.63 0.69246 33200.0 4592.0
126 4607.1 24.315 0.53177 58332.0 4607.1
127 4595.6 105.71 1.1588 38961.0 4595.6
128 4654.0 46.053 0.705 32920.0 4654.0
129 4613.0 23.906 0.52215 35135.0 4613.0
130 4558.4 109.3 1.208 47047.0 4558.4
131 4589.8 45.657 0.70872 42498.0 4589.8
132 4607.4 24.234 0.52997 68845.0 4607.4
133 4732.0 112.21 1.1946 46801.0 4732.0
134 4545.8 44.592 0.69888 34224.0 4545.8
135 4589.0 24.746 0.54334 54116.0 4589.0
136 4508.3 105.88 1.1832 38491.0 4508.3
137 4618.5 45.372 0.69993 36871.0 4618.5
138 4623.7 24.247 0.52838 43162.0 4623.7
139 4668.1 104.71 1.13 46335.0 4668.1
140 4634.1 47.511 0.73044 31044.0 4634.1
141 4598.2 24.95 0.5467 38315.0 4598.2
142 4679.2 46.088 0.70175 28213.0 4679.2
143 4629.1 24.125 0.52512 34127.0 4629.1
144 4628.2 13.615 0.41919 32675.0 4628.2
145 4562.3 110.12 1.216 51186.0 4562.3
146 4560.2 42.861 0.66964 31673.0 4560.2
147 4586.2 25.131 0.55212 55713.0 4586.2
148 4682.9 47.771 0.7268 38082.0 4682.9
149 4612.1 25.439 0.55574 38073.0 4612.1
150 4617.2 14.199 0.43821 50432.0 4617.2
151 4478.8 106.43 1.1972 46923.0 4478.8
152 4659.1 46.09 0.7048 38429.0 4659.1
153 4617.8 24.364 0.5316 45278.0 4617.8
154 4688.3 107.51 1.1552 39752.0 4688.3
155 4612.6 45.808 0.70755 37952.0 4612.6
156 4604.2 24.614 0.53864 37907.0 4604.2
157 4546.3 108.27 1.1997 39063.0 4546.3
158 4554.8 45.224 0.70738 26861.0 4554.8
159 4624.9 24.508 0.53392 38246.0 4624.9
160 4606.5 109.76 1.2003 41567.0 4606.5
161 4511.5 45.691 0.72156 35701.0 4511.5
162 4624.2 24.039 0.52378 27661.0 4624.2
163 4862.0 114.52 1.1867 45349.0 4862.0
164 4669.0 46.041 0.70254 30487.0 4669.0
165 4625.6 25.328 0.55171 88656.0 4625.6
166 4593.5 48.221 0.74791 30896.0 4593.5
167 4641.3 23.933 0.51954 26375.0 4641.3
168 4637.4 13.948 0.42856 49852.0 4637.4
169 4560.8 108.59 1.1995 44648.0 4560.8
170 4615.9 48.196 0.7439 46705.0 4615.9
171 4636.9 24.38 0.52976 34050.0 4636.9
172 4482.6 107.46 1.2077 42463.0 4482.6
173 4632.5 46.697 0.71818 35235.0 4632.5
174 4616.6 23.515 0.51321 30495.0 4616.6
175 4628.0 109.78 1.195 43896.0 4628.0
176 4496.6 44.61 0.70682 35314.0 4496.6
177 4617.3 27.252 0.59468 103530.0 4617.3
178 4582.2 112.23 1.2339 46886.0 4582.2
179 4542.5 46.08 0.72274 50571.0 4542.5
180 4623.7 24.009 0.52318 29955.0 4623.7
181 4662.1 46.423 0.70943 36871.0 4662.1
182 4597.8 24.445 0.53569 49586.0 4597.8
183 4607.2 14.067 0.43507 50754.0 4607.2
184 4527.5 107.8 1.1995 39686.0 4527.5
185 4584.8 45.187 0.70219 27849.0 4584.8
186 4607.7 23.391 0.5115 33093.0 4607.7
187 4613.7 109.21 1.1925 43847.0 4613.7
188 4562.6 45.917 0.71701 31283.0 4562.6
189 4617.5 23.897 0.52144 38882.0 4617.5
190 4640.0 45.813 0.70344 50490.0 4640.0
191 4617.8 24.556 0.5358 43589.0 4617.8
192 4611.9 13.507 0.41731 34322.0 4611.9
193 4591.2 46.774 0.72583 36351.0 4591.2
194 4594.9 24.361 0.53419 27734.0 4594.9
195 4589.4 14.164 0.43977 43590.0 4589.4
196 4593.7 107.25 1.1762 44349.0 4593.7
197 4568.7 46.765 0.72927 29733.0 4568.7
198 4607.0 25.052 0.5479 78863.0 4607.0
199 4696.5 109.72 1.177 40314.0 4696.5
200 4601.3 45.925 0.7111 27939.0 4601.3
201 4604.6 24.21 0.52976 32774.0 4604.6
202 4688.2 45.972 0.69862 24249.0 4688.2
203 4574.5 23.503 0.51768 26935.0 4574.5
204 4612.0 13.368 0.41302 30008.0 4612.0
205 4667.6 48.013 0.73287 38278.0 4667.6
206 4634.4 24.541 0.53356 36340.0 4634.4
207 4594.4 13.334 0.41354 34161.0 4594.4
208 4650.1 110.06 1.1923 46938.0 4650.1
209 4601.2 46.423 0.71883 32265.0 4601.2
210 4625.1 26.641 0.58037 104470.0 4625.1
211 4482.8 106.31 1.1948 45832.0 4482.8
212 4571.9 45.09 0.70267 33861.0 4571.9
213 4620.6 24.992 0.54497 44829.0 4620.6
214 4645.3 109.38 1.1863 42149.0 4645.3
215 4654.3 45.862 0.70205 30875.0 4654.3
216 4589.0 23.888 0.52448 33497.0 4589.0
217 4658.9 46.646 0.71334 43388.0 4658.9
218 4616.7 24.092 0.52579 28456.0 4616.7
219 4636.5 14.503 0.44572 44954.0 4636.5
220 4559.4 106.52 1.177 46778.0 4559.4
221 4489.3 44.005 0.69838 25193.0 4489.3
222 4571.0 24.776 0.54612 48235.0 4571.0
223 4696.9 109.14 1.1706 46895.0 4696.9
224 4599.2 46.084 0.7139 27987.0 4599.2
225 4621.4 24.317 0.53017 61118.0 4621.4
226 4414.3 105.17 1.2003 44454.0 4414.3
227 4630.6 44.874 0.69044 34112.0 4630.6
228 4647.1 26.199 0.56805 44826.0 4647.1
229 4497.2 107.58 1.2051 39887.0 4497.2
230 4662.7 46.98 0.71785 37707.0 4662.7
231 4620.8 24.031 0.52401 43340.0 4620.8
232 4714.5 46.88 0.70845 35950.0 4714.5
233 4603.6 23.817 0.52127 38646.0 4603.6
234 4604.3 12.887 0.39883 31412.0 4604.3
235 4698.0 109.31 1.1721 49735.0 4698.0
236 4524.3 45.734 0.72019 28840.0 4524.3
237 4550.7 23.588 0.52225 30211.0 4550.7
238 4605.7 45.993 0.71147 48833.0 4605.7
239 4613.8 24.206 0.52863 48774.0 4613.8
240 4605.9 13.282 0.41091 31778.0 4605.9
241 4649.4 109.8 1.1897 45969.0 4649.4
242 4584.0 46.322 0.71995 33777.0 4584.0
243 4621.2 24.312 0.53009 47318.0 4621.2
244 4618.0 46.556 0.71826 36259.0 4618.0
245 4618.0 24.989 0.54521 63435.0 4618.0
246 4612.3 14.236 0.43979 57043.0 4612.3
247 4612.0 46.406 0.71688 30746.0 4612.0
248 4599.2 24.824 0.54384 34922.0 4599.2
249 4592.3 14.073 0.43668 63740.0 4592.3
250 4473.2 105.91 1.1927 46177.0 4473.2
251 4575.8 45.936 0.71524 33407.0 4575.8
252 4606.8 24.844 0.54336 54237.0 4606.8
253 4640.6 45.87 0.70422 27818.0 4640.6
254 4564.2 23.381 0.51616 29673.0 4564.2
255 4610.3 17.961 0.55514 241100.0 4610.3
256 4599.1 46.852 0.72579 38444.0 4599.1
257 4667.7 32.803 0.70808 203710.0 4667.7
258 4625.9 14.102 0.43437 62271.0 4625.9
259 4641.4 45.668 0.70102 39638.0 4641.4
260 4645.0 24.129 0.52339 44169.0 4645.0
261 4628.5 14.092 0.43383 58179.0 4628.5
262 4662.8 49.085 0.75 72980.0 4662.8
263 4568.3 23.423 0.51662 40611.0 4568.3
264 4621.1 14.441 0.44528 70302.0 4621.1
265 4562.3 106.96 1.1811 40608.0 4562.3
266 4622.3 46.416 0.71543 36219.0 4622.3
267 4633.2 24.259 0.52756 38578.0 4633.2
268 4714.5 114.73 1.226 44079.0 4714.5
269 4636.1 44.545 0.68456 34986.0 4636.1
270 4600.4 23.31 0.51053 32044.0 4600.4
271 4713.8 47.413 0.71661 53308.0 4713.8
272 4609.7 24.687 0.53961 42280.0 4609.7
273 4641.1 17.94 0.55081 177200.0 4641.1
274 4634.2 47.149 0.72486 42440.0 4634.2
275 4590.1 24.073 0.52842 29944.0 4590.1
276 4606.5 14.187 0.43883 45840.0 4606.5
277 4654.0 113.78 1.2317 49552.0 4654.0
278 4597.6 45.674 0.70778 39237.0 4597.6
279 4584.0 24.318 0.53453 57707.0 4584.0
280 4628.6 107.88 1.1742 50524.0 4628.6
281 4655.4 46.705 0.71477 36865.0 4655.4
282 4613.9 25.624 0.55957 77945.0 4613.9
283 4632.0 45.539 0.70044 42579.0 4632.0
284 4635.1 23.954 0.52071 47854.0 4635.1
285 4605.3 13.755 0.42559 53272.0 4605.3
286 4668.3 112.99 1.2194 38039.0 4668.3
287 4519.2 44.262 0.6978 40908.0 4519.2
288 4622.7 23.637 0.5152 34145.0 4622.7
289 4771.0 109.11 1.1521 39300.0 4771.0
290 4617.8 47.011 0.72531 31266.0 4617.8
291 4601.6 23.585 0.51643 35093.0 4601.6
292 4618.5 45.655 0.7043 34502.0 4618.5
293 4592.3 25.112 0.55097 63903.0 4592.3
294 4589.8 13.782 0.42788 47218.0 4589.8
295 4627.2 45.755 0.70449 30682.0 4627.2
296 4606.1 24.861 0.54382 43693.0 4606.1
297 4612.1 13.409 0.41427 35314.0 4612.1
298 4673.6 109.13 1.1764 42527.0 4673.6
299 4604.1 45.107 0.698 36171.0 4604.1
300 4666.1 24.831 0.5362 54622.0 4666.1
301 4519.9 106.03 1.1818 48926.0 4519.9
302 4586.1 47.15 0.73249 52357.0 4586.1
303 4588.8 23.568 0.51749 32745.0 4588.8
304 4418.1 106.26 1.2117 46984.0 4418.1
305 4671.3 48.167 0.73464 34184.0 4671.3
306 4590.1 23.945 0.5256 29571.0 4590.1
307 4609.2 45.478 0.70298 28513.0 4609.2
308 4600.7 25.131 0.55039 67176.0 4600.7
309 4603.8 13.603 0.42104 31754.0 4603.8
310 4669.9 44.999 0.68653 30686.0 4669.9
311 4645.5 24.139 0.52357 29926.0 4645.5
312 4636.1 23.829 0.73237 397970.0 4636.1
313 4531.6 107.67 1.197 42183.0 4531.6
314 4514.7 46.603 0.73544 37461.0 4514.7
315 4594.2 23.727 0.52038 37239.0 4594.2
316 4806.1 109.63 1.1492 40780.0 4806.1
317 4611.9 44.471 0.68701 32931.0 4611.9
318 4615.9 23.67 0.51667 55860.0 4615.9
319 4746.4 115.5 1.2259 44049.0 4746.4
320 4646.7 45.053 0.69078 31906.0 4646.7
321 4585.8 24.146 0.53053 42203.0 4585.8
