0.01	0	0.29241738	0.011059491
0.01	0	0.27385503	0.008469379
0.01	0	0.12039943	0.007615041
0.01	0	0.2764123	0.013340661
0.01	0	0.16880167	0.010188516
0.01	0	0.08343841	0.008927004
0.01	0	0.2100753	0.014212501
0.01	0	0.11593926	0.00777663
0.01	0	0.1675997	0.010347293
0.01	0	0.26181865	0.010590738
0.01	0	0.058234513	0.016259568
0.01	0	0.19658382	0.010751763
0.01	0	0.12701401	0.009992968
0.01	0	0.17040792	0.009289654
0.01	0	0.06464887	0.012731307
0.01	0	0.26859355	0.01682455
0.01	0	0.09621322	0.017837448
0.01	0	0.3058766	0.008983753
0.01	0	0.23144169	0.012875857
0.01	0	-0.005478645	0.010491312
0.01	0	0.21836595	0.017762419
0.01	0	0.40949973	0.0153974835
0.01	0	0.124146566	0.008957411
0.01	0	0.0832811	0.011768726
0.01	0	0.1347129	0.008919558
0.01	0	0.118628964	0.0078028208
0.01	0	0.12632343	0.005411677
0.01	0	0.09735861	0.017442059
0.01	0	0.18641952	0.011792586
0.01	0	0.29203972	0.018608678
0.01	0	0.1502748	0.016184762
0.01	0	0.17710738	0.014337248
0.01	0	0.07028441	0.012715682
0.01	0	0.09172396	0.0081939725
0.01	0	0.08681469	0.015766282
0.01	0	0.17404784	0.015086675
0.01	0	0.21197824	0.011861632
0.01	0	0.31408367	0.011560167
0.01	0	0.29628372	0.018365057
0.01	0	0.20333824	0.012004248
0.01	0	0.16879511	0.011576108
0.01	0	0.05463611	0.017236061
0.01	0	0.17592378	0.012654975
0.01	0	0.16880515	0.010596973
0.01	0	0.20860262	0.012053051
0.01	0	0.23689611	0.010549803
0.01	0	0.20053752	0.009541402
0.01	0	0.23036619	0.015547203
0.01	0	0.24648944	0.0091157425
0.01	0	0.29064146	0.012939618
0.01	0	0.23905984	0.007831893
0.01	0	0.35537753	0.011033522
0.01	0	0.20050474	0.008810864
0.01	0	0.17276447	0.01940549
0.01	0	0.07666595	0.019898862
0.01	0	0.20477629	0.010047916
0.01	0	0.25680858	0.010026426
0.05	0	0.8173212	0.0089136
0.01	0	0.2974345	0.009502006
0.01	0	0.11427598	0.012665762
0.01	0	0.058144838	0.010746435
0.01	0	0.2979622	0.006718717
0.01	0	0.28163296	0.015231819
0.01	0	0.3557908	0.014277888
0.01	0	0.22985187	0.020583605
0.01	0	0.22088209	0.009463625
0.01	0	0.2187796	0.008981954
0.05	0	0.73369586	0.011858801
0.01	0	0.23120067	0.012514566
0.01	0	0.23036966	0.012566555
0.01	0	0.20700502	0.010510572
0.01	0	0.08026673	0.018527368
0.01	0	0.32741183	0.015364394
0.01	0	0.14255005	0.016981276
0.01	0	0.21821885	0.009539391
0.05	0	0.79307175	0.008280166
0.05	0	0.82509184	0.009726853
0.05	0	0.80238307	0.009588826
0.01	0	0.19879453	0.005670057
0.01	0	0.17556445	0.003543508
0.01	0	0.18676323	0.008164564
0.05	0	0.76964664	0.009706372
0.01	0	0.12656833	0.010672755
0.01	0	0.1614569	0.01178415
0.01	0	0.38024205	0.010129565
0.01	0	0.2290965	0.014749118
0.05	0	0.8554737	0.016975854
0.01	0	0.17194512	0.01185885
0.01	0	0.107158266	0.014393998
0.01	0	0.22243723	0.011236076
0.05	0	0.89233476	0.011016898
0.01	0	0.25262135	0.012445436
0.01	0	0.2130826	0.009221353
0.01	0	0.13443965	0.009866308
0.05	0	0.76792943	0.016967367
0.05	0	0.90947306	0.006662526
0.01	0	0.0515805	0.013305536
0.01	0	0.15511763	0.01339332
0.05	0	0.80016136	0.009145917
0.05	0	0.8480116	0.010298128
0.01	0	0.39608043	0.011299987
0.01	0	0.34436804	0.010955312
0.01	0	0.10929926	0.009168524
0.01	0	0.20869283	0.0143182725
0.05	0	0.886227	0.015041144
0.05	0	0.8057679	0.0144195445
0.05	0	0.7321149	0.01193316
0.05	0	0.8543207	0.012822367
0.01	0	0.12634599	0.007954276
0.05	0	0.77526873	0.013416582
0.05	0	0.7977951	0.01343802
0.05	0	0.7857402	0.009032866
0.05	0	0.6821766	0.012003532
0.05	0	0.8655752	0.008027865
0.05	0	0.84847754	0.013134331
0.05	0	0.6716326	0.011790477
0.05	0	0.9304086	0.0054471577
0.05	0	0.7564583	0.019462127
0.05	0	0.7463628	0.0104342885
0.05	0	0.82687473	0.009912296
0.05	0	0.73794276	0.013899956
0.05	0	0.9546915	0.015221373
0.05	0	0.71445394	0.015952708
0.05	0	0.60426515	0.015575967
0.05	0	0.84011424	0.011645782
0.05	0	0.86432344	0.007981406
0.05	0	0.7296171	0.013607525
0.05	0	0.79201776	0.015191852
0.05	0	0.77718043	0.013242119
0.05	0	0.83916473	0.014484716
0.05	0	1.0086348	0.011099773
0.05	0	0.96479034	0.014252325
0.05	0	0.7631385	0.012494636
0.05	0	0.624542	0.015225078
0.05	0	0.6722134	0.015720773
0.05	0	0.86321735	0.01828284
0.05	0	0.67738324	0.015004949
0.05	0	0.81869376	0.008177509
0.05	0	0.71218956	0.016177015
0.05	0	0.7564422	0.012917966
0.05	0	0.9230687	0.007756518
0.05	0	0.7651373	0.0084768245
0.05	0	0.80190694	0.011013404
0.05	0	0.8574564	0.016886715
0.05	0	0.70676607	0.013391304
0.1	0	1.6856896	0.004407313
0.05	0	0.82059604	0.010774965
0.05	0	0.7708444	0.008792636
0.05	0	0.8414149	0.010274109
0.05	0	0.7507763	0.015939
0.05	0	0.8278777	0.009628638
0.05	0	0.91912574	0.0072131534
0.05	0	0.907029	0.011532678
0.05	0	0.72362316	0.013476818
0.05	0	0.81676567	0.0062614693
0.05	0	0.7716767	0.028526215
0.05	0	0.8275522	0.013724632
0.05	0	0.7813939	0.015583983
0.05	0	1.084173	0.015337914
0.1	0	1.5971708	0.019856201
0.05	0	0.74060714	0.008482342
0.05	0	0.89682084	0.010092563
0.01	0	0.16793004	0.009950927
0.05	0	0.8916861	0.0099150445
0.05	0	0.6255633	0.012883446
0.05	0	0.7347379	0.015093066
0.05	0	0.76851463	0.012643488
0.1	0	1.7155159	0.00976421
0.1	0	1.5804057	0.0144252395
0.1	0	1.6470429	0.026540235
0.05	0	0.9335586	0.024610052
0.01	0	0.017355492	0.009528278
0.1	0	1.7388359	0.011532941
0.05	0	0.8596619	0.011534605
0.05	0	0.9370823	0.008388926
0.05	0	0.8533861	0.010038817
0.05	0	0.9282907	0.011836224
0.05	0	0.8075544	0.02095632
0.1	0	1.6647313	0.015517105
0.05	0	0.7105597	0.012804507
