0.0	0.25	[ 0.4685259  -0.19331312  0.42165184  0.21676922 -0.36243486 -0.12527895
  0.6001072  -0.03897476  0.4039197   0.4541464   0.54826117  1.2081993
  0.24023819  1.0474074   0.38713264  0.17421198  0.58130693 -0.02975702
  0.32404947 -0.7917023  -0.5543914  -0.60119104 -0.05837154  0.09469271
  0.03038359  0.42149448  0.00240993 -0.41825056  0.12120628  0.22951603
 -0.38978338  0.14134836  0.2475915  -0.3794365   0.05254745  0.23530531
 -0.01692343  0.72396183  0.02661514  1.0330613 ]	[0.6804537  0.6327046  0.52408224 0.6550495  0.70742583 0.56724447
 0.43671906 0.69132906 0.48527408 0.66632164 0.41888505 0.4058041
 0.6360226  0.4843271  0.5270141  0.5788933  0.49686489 0.58809364
 0.5483738  0.79797816 0.70342255 0.7395616  0.6997502  0.7410542
 0.6775145  0.545142   0.7467785  0.527951   0.5457838  0.6041669
 0.59793293 0.59093446 0.49396414 0.6390788  0.6845969  0.6812458
 0.56505835 0.5227321  0.6690523  0.45947444]
0.0	0.25	[ 0.23392057 -0.2612977   0.36790276  0.16314697 -0.57878494 -0.3488431
  0.5428624  -0.24011135  0.33014488  0.17292547  0.4649334   1.0815682
  0.09718323  0.86932373  0.22896147  0.01960802  0.48373413 -0.0673275
  0.15553045 -0.975307   -0.69784975 -0.6629691  -0.19705915  0.04703999
 -0.1183939   0.27023268 -0.14273834 -0.48251915  0.06707144  0.07704163
 -0.46771097 -0.01218653  0.10888386 -0.54977226 -0.04585409  0.04373789
 -0.1542306   0.60296106 -0.16961765  0.9313011 ]	[0.907703   0.7521848  0.61767447 0.7920963  0.90540683 0.72839737
 0.5295909  0.85627735 0.57620597 0.9836727  0.51287097 0.523491
 0.80872047 0.61960834 0.63366604 0.7820837  0.61600196 0.7116375
 0.72520685 1.0044972  0.85761726 0.8993244  0.8696158  0.8984318
 0.83244807 0.67610586 0.9560133  0.64101994 0.68370545 0.78709966
 0.69243616 0.7812127  0.6038419  0.7788684  0.8085878  0.8390935
 0.71087486 0.65542006 0.7821277  0.6145633 ]
0.0	0.25	[1.2127826  0.6488848  1.1301303  1.0667048  0.4522214  0.48589277
 1.1564605  0.6965227  1.0120308  1.1529946  1.0496047  1.6710665
 1.0213239  1.5858214  0.9590144  0.8624692  1.226537   0.7151742
 0.9584799  0.14022875 0.31283712 0.35346508 0.77445793 1.0528326
 0.8405094  1.0561335  0.863749   0.2556281  0.85489845 0.92287207
 0.3470726  0.82674646 0.80771637 0.393291   0.904778   1.0199423
 0.6675887  1.3531337  0.7981334  1.6012354 ]	[0.55997515 0.5214609  0.43040302 0.5372421  0.5856287  0.46770385
 0.36151838 0.5657709  0.40257874 0.5615679  0.34432584 0.33608273
 0.52335095 0.40071547 0.43884113 0.47831935 0.4106806  0.48572984
 0.45695162 0.6565185  0.5819236  0.60566944 0.57295394 0.60459125
 0.5546696  0.45224902 0.6120962  0.43631184 0.44897273 0.4985511
 0.49596354 0.48463395 0.4140098  0.533053   0.56333554 0.5596364
 0.4663198  0.42868263 0.5612746  0.37743017]
0.0	0.25	[ 0.85300446  0.45945358  0.9985461   0.87469435  0.18154383  0.24927568
  1.0448866   0.461802    0.9084573   0.79248476  0.90943384  1.5423605
  0.73249626  1.4368362   0.82605886  0.62504816  1.070863    0.582973
  0.71200657 -0.12714148  0.08684015  0.14683676  0.54228973  0.81708574
  0.5985069   0.9137564   0.5802479   0.13938522  0.630847    0.7414427
  0.27492428  0.57687473  0.7577734   0.24957705  0.78090763  0.78500223
  0.500998    1.2016096   0.67644167  1.3649671 ]	[0.7788642  0.65032566 0.5325537  0.6853211  0.77896774 0.62636405
 0.45502454 0.7412098  0.49714896 0.83198243 0.44103795 0.447039
 0.6947619  0.52932775 0.54897743 0.66712856 0.5294767  0.6129761
 0.618823   0.86847013 0.74316835 0.7789529  0.7498039  0.77660877
 0.7192639  0.5807869  0.82653    0.55204403 0.58733004 0.6744055
 0.60005426 0.6687079  0.5174413  0.67298585 0.70078325 0.7244114
 0.6092891  0.5624572  0.6762486  0.5245419 ]
0.0	0.25	[ 0.4799509  -0.09975767  0.5500622   0.3303442  -0.28747797 -0.11488342
  0.6772747  -0.02800846  0.4870987   0.45194912  0.5666342   1.2268643
  0.2925434   1.0713868   0.41774988  0.25197792  0.68747663  0.05666256
  0.35448313 -0.6875448  -0.43301582 -0.440763    0.00294018  0.2093153
  0.10227346  0.49909687  0.06276274 -0.3061676   0.22517633  0.30762386
