0	-0.4	0.07925841	0.12378075
0	-0.4	1.0687814	0.049823403
0	-0.4	0.9388086	0.038647708
0	-0.4	1.1166484	0.046399932
0	-0.4	2.338765	0.068441086
0	-0.4	2.3525262	0.051697746
0	-0.4	0.67308766	0.020319512
0	-0.4	2.359983	0.18046685
0	-0.4	2.1115818	0.05583553
0	-0.4	0.68268603	0.057710085
0	-0.4	1.1980947	0.08355046
0	-0.4	1.5366566	0.021077221
0	-0.4	1.6128384	0.04674303
0	-0.4	0.35495967	0.08092246
0	-0.4	1.4520515	0.08402237
0	-0.4	0.7277695	0.074786976
0	-0.4	0.7109835	0.021324338
0	-0.4	1.7141632	0.06096179
0	-0.4	0.95621216	0.031940382
0	-0.4	1.4778286	0.03814455
0	-0.4	1.8200245	0.13311762
0	-0.4	1.2085737	0.033081535
0	-0.4	0.8400687	0.085435905
0	-0.4	2.1440392	0.044390887
0	-0.4	1.6212025	0.03502695
0	-0.4	1.4721112	0.023473833
0	-0.4	0.7766577	0.058986396
0	-0.4	1.0257686	0.043380104
0	-0.45	1.8061028	0.03065953
0	-0.4	1.1253161	0.036420755
0	-0.45	1.8639266	0.044905685
0	-0.4	1.9312859	0.052404888
0	-0.4	1.4458576	0.060607515
0	-0.4	2.094667	0.05875127
0	-0.4	1.6642959	0.04421428
0	-0.4	0.6193951	0.073857516
0	-0.4	0.14783117	0.14829502
0	-0.4	2.0647748	0.053875346
0	-0.4	1.8644683	0.02237402
0	-0.4	0.8367691	0.028456734
0	-0.4	1.7949231	0.050653752
0	-0.4	0.72982264	0.025127258
0	-0.45	2.1873775	0.047754772
0	-0.4	1.1202867	0.041089673
0	-0.4	1.4733155	0.04119469
0	-0.4	1.6146805	0.05961581
0	-0.4	1.534542	0.07219174
0	-0.4	1.3700464	0.038641993
0	-0.45	1.3040643	0.045749843
0	-0.4	0.31766143	0.07915294
0	-0.4	1.3971071	0.04583191
0	-0.4	0.70515937	0.067164205
0	-0.4	1.2306111	0.032701857
0	-0.4	1.691819	0.06414544
0	-0.4	0.97775316	0.044056125
0	-0.45	2.3127794	0.07146687
0	-0.4	1.4587181	0.03258246
0	-0.4	2.5060525	0.06443674
0	-0.4	-0.008353434	0.111500986
0	-0.45	2.0761504	0.06400667
0	-0.45	2.2105734	0.02336692
0	-0.4	1.294742	0.06650958
0	-0.45	1.7129024	0.022580102
0	-0.4	1.3622028	0.08843059
0	-0.45	1.8164543	0.048005864
0	-0.4	1.6566279	0.053070497
0	-0.4	1.6395115	0.03847222
0	-0.4	2.0849552	0.07069758
0	-0.4	0.898921	0.040247705
0	-0.45	2.3150344	0.04805548
0	-0.4	1.9019108	0.09015968
0	-0.4	1.1360798	0.06023181
0	-0.4	0.49365163	0.051206816
0	-0.4	0.919773	0.04160749
0	-0.45	2.524097	0.058570344
0	-0.4	0.49478158	0.03177127
0	-0.4	1.4943368	0.0529432
0	-0.4	1.2905996	0.05427487
0	-0.4	1.4865043	0.106300004
0	-0.45	2.3345008	0.078452244
0	-0.4	1.1537321	0.045323685
0	-0.45	1.6948063	0.108483605
0	-0.4	1.7459133	0.05264645
0	-0.45	1.7371871	0.0446448
0	-0.4	1.052542	0.035880014
0	-0.45	1.8677609	0.02558226
0	-0.45	1.9614395	0.06520616
0	-0.4	-0.116395175	0.10919828
0	-0.45	1.5564841	0.03294656
0	-0.4	-0.38614273	0.059503168
0	-0.45	1.0973618	0.04100112
0	-0.45	1.7297188	0.034490474
0	-0.45	2.3962674	0.051230386
0	-0.4	0.72737247	0.033776913
0	-0.45	2.3440826	0.067348346
0	-0.45	2.4568355	0.01931976
0	-0.45	1.53146	0.024361586
0	-0.4	1.4627997	0.05251911
0	-0.4	0.58767605	0.0550444
0	-0.4	1.8980649	0.047057174
0	-0.45	2.6480427	0.04068936
0	-0.4	0.64962214	0.08928384
0	-0.4	1.4808279	0.08100021
0	-0.4	1.7709274	0.056803733
0	-0.4	0.6269531	0.06461018
0	-0.45	1.9070133	0.027257223
0	-0.4	1.4716332	0.039646745
0	-0.45	1.6153963	0.029854773
0	-0.4	0.11447074	0.041486014
0	-0.4	0.59438705	0.049453765
0	-0.4	1.3078724	0.036626454
0	-0.4	1.3139887	0.0719421
0	-0.45	2.1296768	0.033382174
0	-0.4	1.4762424	0.05268802
0	-0.4	0.97926104	0.026360312
0	-0.45	1.7722574	0.06108251
0	-0.45	2.6636062	0.05602319
0	-0.45	2.1254606	0.05061931
0	-0.4	1.2249418	0.039006654
0	-0.45	2.2749636	0.06307388
0	-0.45	1.6066538	0.039445028
0	-0.5	2.1246495	0.034978554
0	-0.4	0.2983864	0.059724726
0	-0.45	2.334493	0.056953337
0	-0.4	1.4024246	0.043499976
0	-0.45	1.8506432	0.030690255
0	-0.4	1.0851538	0.062955014
0	-0.4	0.6361267	0.07842936
0	-0.5	1.8487194	0.041928682
0	-0.45	1.6317692	0.04587568
0	-0.45	1.8015944	0.03493526
0	-0.45	1.6800988	0.04747499
0	-0.45	2.0126042	0.03975127
0	-0.45	1.9301809	0.031148806
0	-0.45	2.5054047	0.08026864
0	-0.45	2.7107582	0.0370367
0	-0.4	1.1842564	0.032891713
0	-0.45	1.2464035	0.045699175
0	-0.45	2.6949701	0.055163987
0	-0.5	1.9948498	0.033030726
0	-0.45	1.149481	0.08592987
0	-0.45	2.1340063	0.073430695
0	-0.45	1.7667671	0.031354204
0	-0.5	2.6743228	0.0489997
0	-0.45	2.6956496	0.07040525
0	-0.5	1.7505322	0.060102258
0	-0.4	0.90554047	0.04965413
0	-0.45	1.7315079	0.074852414
0	-0.5	1.5692997	0.04052242
0	-0.45	2.2838044	0.042840954
0	-0.5	1.6726509	0.040219296
0	-0.45	2.5164561	0.043797486
0	-0.45	2.0970867	0.034972187
0	-0.45	1.7552971	0.030054364
0	-0.45	1.3661451	0.037676107
0	-0.45	1.8502767	0.056292266
0	-0.45	2.347187	0.07269131
0	-0.45	1.8003162	0.07795259
0	-0.45	1.0352066	0.033513144
0	-0.5	2.645186	0.02880525
0	-0.45	1.6899515	0.041913617
0	-0.45	1.9612238	0.06927736
0	-0.5	3.1620598	0.059633914
0	-0.45	1.5319723	0.042778064
0	-0.45	1.9345105	0.031402893
0	-0.5	1.7114874	0.08974436
0	-0.5	1.647021	0.038003623
0	-0.4	1.6185205	0.02398429
0	-0.45	1.6845334	0.020353977
0	-0.45	2.084505	0.07178235
0	-0.45	1.1218001	0.04233652
0	-0.5	2.5478997	0.050808106
0	-0.45	1.9069531	0.05120868
0	-0.45	2.0054207	0.043743793
0	-0.4	1.9067497	0.05695174
0	-0.5	2.5728698	0.0457979
0	-0.45	2.2679117	0.069780186
0	-0.5	2.594478	0.037736483
0	-0.45	2.4192243	0.059814647
0	-0.5	1.9295347	0.043159816
0	-0.5	1.887661	0.034994483
0	-0.45	1.7463729	0.032754146
0	-0.45	2.8064303	0.08490619
0	-0.45	2.4967132	0.05327468
0	-0.4	1.4099393	0.08813512
0	-0.5	1.9515028	0.030003553
0	-0.5	1.8099778	0.032137357
0	-0.5	1.5688851	0.051070787
0	-0.45	1.4527758	0.047611956
0	-0.5	1.6404663	0.055981863
0	-0.5	2.6775148	0.08811815
0	-0.45	1.7416716	0.0593596
0	-0.5	2.2527099	0.03303637
0	-0.45	1.9700649	0.035553336
0	-0.45	1.7575762	0.09146219
0	-0.45	2.2891688	0.06492
0	-0.45	1.4103969	0.032119457
0	-0.45	1.9007591	0.03728961
0	-0.45	1.4908547	0.051311895
0	-0.45	2.0257921	0.045758132
0	-0.5	2.5308888	0.054671567
0	-0.5	2.638263	0.029173365
0	-0.45	0.54330945	0.02578871
0	-0.45	2.1150804	0.06464673
0	-0.5	2.0344036	0.03823375
0	-0.45	1.8476181	0.022427185
0	-0.45	2.4909084	0.042417113
0	-0.4	0.6314704	0.102949165
0	-0.45	0.5054445	0.07274688
0	-0.5	2.624288	0.045161355
0	-0.45	0.7581425	0.03540942
0	-0.5	2.4234927	0.044365402
0	-0.5	1.6233448	0.042477902
0	-0.5	1.8050674	0.044273093
0	-0.5	1.9980078	0.038583003
0	-0.45	2.3631167	0.08119605
0	-0.45	2.3980713	0.052982423
0	-0.5	1.894096	0.02845486
0	-0.5	1.3993723	0.083410375
0	-0.45	1.3330435	0.031150281
0	-0.45	1.2074993	0.053548355
0	-0.5	1.5240839	0.045047443
0	-0.45	2.051801	0.036640897
0	-0.45	2.5349565	0.089008406
0	-0.5	1.9556679	0.054619323
0	-0.5	1.9402428	0.036575153
0	-0.5	1.806716	0.051071867
0	-0.55	3.1873336	0.05000555
0	-0.5	2.742023	0.028202936
0	-0.55	3.1175342	0.056270473
0	-0.5	2.8570588	0.043380305
