 0.45857E+04 0.20677E+02 0.00000E+00    17776     1012    3     1008 0.220E+00 0.25112E-01  0.45857E+04  0.45493E+01  0.45493E+01     1008
   1    0.45199E+04    0.10603E+03    0.11818E+01    0.48926E+05    0.45199E+04
   2    0.45861E+04    0.47150E+02    0.73249E+00    0.52357E+05    0.45861E+04
   3    0.45888E+04    0.23568E+02    0.51749E+00    0.32745E+05    0.45888E+04
