PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -3.1783323e-08  1.8119792e-06  5.0496917e+00  2.2723181e+01 -1.2621571e+01  1.8341117e+00 -1.2620802e+01  2.2723974e+01  5.0492787e+00  1.8119831e-06 -3.1794965e-08 
  9.5367433e-08  1.1191400e-02  5.0449271e+00  2.2610239e+01 -1.2518136e+01  8.3005457e+00 -1.2517363e+01  2.2611032e+01  5.0445118e+00  1.1191400e-02  9.5367433e-08 
  1.9073487e-07  3.8696479e-02  5.0563502e+00  2.2512936e+01 -1.2397974e+01  1.6796921e+01 -1.2397195e+01  2.2513741e+01  5.0559320e+00  3.8696479e-02  1.9073487e-07 
  3.1789146e-08  8.7563664e-02  5.0890126e+00  2.2436378e+01 -1.2256073e+01  2.7759066e+01 -1.2255288e+01  2.2437189e+01  5.0885925e+00  8.7563679e-02  3.1789146e-08 
  3.1789146e-08  1.6390021e-01  5.1490269e+00  2.2386709e+01 -1.2086360e+01  4.1689560e+01 -1.2085570e+01  2.2387531e+01  5.1486030e+00  1.6390021e-01  3.1789146e-08 
 -1.9073487e-07  2.7503410e-01  5.2437234e+00  2.2371305e+01 -1.1881544e+01  5.9165073e+01 -1.1880747e+01  2.2372131e+01  5.2432985e+00  2.7503416e-01 -1.9073487e-07 
 -3.1789145e-07  4.2969224e-01  5.3818369e+00  2.2398945e+01 -1.1632934e+01  8.0844276e+01 -1.1632128e+01  2.2399778e+01  5.3814087e+00  4.2969230e-01 -3.1789145e-07 
 -6.3578291e-08  6.3819230e-01  5.5736899e+00  2.2479980e+01 -1.1330247e+01  1.0747623e+02 -1.1329435e+01  2.2480818e+01  5.5732594e+00  6.3819230e-01 -6.3578291e-08 
 -3.8146973e-07  9.1265595e-01  5.8314066e+00  2.2626585e+01 -1.0961393e+01  1.3990941e+02 -1.0960577e+01  2.2627432e+01  5.8309741e+00  9.1265595e-01 -3.8146973e-07 
 -4.4504802e-07  1.2672437e+00  6.1691556e+00  2.2852961e+01 -1.0512254e+01  1.7910104e+02 -1.0511428e+01  2.2853807e+01  6.1687198e+00  1.2672437e+00 -4.4504802e-07 
  0.0000000e+00  1.7184050e+00  6.6033888e+00  2.3175598e+01 -9.9664030e+00  2.2612738e+02 -9.9655714e+00  2.3176456e+01  6.6029506e+00  1.7184048e+00  0.0000000e+00 
  0.0000000e+00  2.2851558e+00  7.1531281e+00  2.3613556e+01 -9.3048620e+00  2.8219406e+02 -9.3040218e+00  2.3614428e+01  7.1526866e+00  2.2851558e+00  0.0000000e+00 
 -5.8207662e-12  2.4159731e-06  4.8325143e+00  2.0919222e+01 -1.1251790e+01  1.8398287e+00 -1.1250962e+01  2.0920080e+01  4.8320751e+00  2.4159770e-06  5.8207662e-12 
 -1.5894572e-07  1.1036524e-02  4.8282800e+00  2.0816525e+01 -1.1157544e+01  8.1315222e+00 -1.1156706e+01  2.0817387e+01  4.8278375e+00  1.1036524e-02 -1.5894572e-07 
  1.9073487e-07  3.7939388e-02  4.8397889e+00  2.0729071e+01 -1.1047055e+01  1.6381407e+01 -1.1046213e+01  2.0729946e+01  4.8393464e+00  3.7939388e-02  1.9073487e-07 
 -2.2252401e-07  8.5566550e-02  4.8719077e+00  2.0661779e+01 -1.0915505e+01  2.7003101e+01 -1.0914653e+01  2.0662663e+01  4.8714609e+00  8.5566550e-02 -2.2252401e-07 
  1.9073487e-07  1.5978046e-01  4.9304991e+00  2.0620539e+01 -1.0757061e+01  4.0472328e+01 -1.0756205e+01  2.0621426e+01  4.9300508e+00  1.5978043e-01  1.9073487e-07 
 -1.9073487e-07  2.6759496e-01  5.0225830e+00  2.0612413e+01 -1.0564745e+01  5.7333569e+01 -1.0563885e+01  2.0613308e+01  5.0221314e+00  2.6759496e-01 -1.9073487e-07 
  2.2252401e-07  4.1734028e-01  5.1564932e+00  2.0645765e+01 -1.0330259e+01  7.8207222e+01 -1.0329389e+01  2.0646669e+01  5.1560383e+00  4.1734022e-01  2.2252401e-07 
  6.3578291e-08  6.1884022e-01  5.3420591e+00  2.0730473e+01 -1.0043809e+01  1.0379720e+02 -1.0042930e+01  2.0731380e+01  5.3416028e+00  6.1884022e-01  6.3578291e-08 
 -1.2715658e-07  8.8361186e-01  5.5908041e+00  2.0878080e+01 -9.6939068e+00  1.3489896e+02 -9.6930218e+00  2.0878992e+01  5.5903444e+00  8.8361186e-01 -1.2715658e-07 
  1.9073487e-07  1.2250749e+00  5.9161515e+00  2.1102055e+01 -9.2671671e+00  1.7240797e+02 -9.2662764e+00  2.1102978e+01  5.9156876e+00  1.2250751e+00  1.9073487e-07 
 -1.2715658e-07  1.6587861e+00  6.3336606e+00  2.1417992e+01 -8.7480602e+00  2.1732884e+02 -8.7471628e+00  2.1418922e+01  6.3331943e+00  1.6587861e+00 -1.2715658e-07 
  0.0000000e+00  2.2026865e+00  6.8612800e+00  2.1843872e+01 -8.1186762e+00  2.7078455e+02 -8.1177702e+00  2.1844809e+01  6.8608108e+00  2.2026865e+00  0.0000000e+00 
 -9.5361614e-08  2.9563923e-06  4.6246629e+00  1.9267088e+01 -1.0015167e+01  1.8456953e+00 -1.0014274e+01  1.9268015e+01  4.6241946e+00  2.9563885e-06 -9.5373252e-08 
  1.9073487e-07  1.0888862e-02  4.6209335e+00  1.9173737e+01 -9.9292536e+00  7.9687052e+00 -9.9283514e+00  1.9174673e+01  4.6204648e+00  1.0888862e-02  1.9073487e-07 
  1.2715658e-07  3.7209764e-02  4.6325240e+00  1.9095259e+01 -9.8275709e+00  1.5980119e+01 -9.8266611e+00  1.9096195e+01  4.6320519e+00  3.7209764e-02  1.2715658e-07 
 -1.2715658e-07  8.3638825e-02  4.6641083e+00  1.9036358e+01 -9.7054796e+00  2.6272167e+01 -9.7045641e+00  1.9037302e+01  4.6636343e+00  8.3638825e-02 -1.2715658e-07 
  3.1789146e-08  1.5579882e-01  4.7213163e+00  1.9002703e+01 -9.5573864e+00  3.9294804e+01 -9.5564642e+00  1.9003654e+01  4.7208395e+00  1.5579882e-01  3.1789146e-08 
  1.9073487e-07  2.6039970e-01  4.8108616e+00  1.9001034e+01 -9.3766060e+00  5.5561707e+01 -9.3756762e+00  1.9001997e+01  4.8103805e+00  2.6039970e-01  1.9073487e-07 
