eta_b_leading,pt_l1,pt_l2,pt_l_leading,pt_l_trailing,eta_l1,eta_l2,eta_l_leading,eta_l_trailing,pt_ll,m_ll,DeltaPhi_ll,DeltaEta_ll,pt_b_leading,pt_b_trailing,eta_b_leading,eta_b_trailing,pt_bb,m_bb,
0.456086,130.902,74.0826,130.902,74.0826,-1.29904,-1.00408,-1.29904,-1.00408,100.607,180.961,2.27127,0.294966,303.388,177.295,0.456086,-2.15594,147.322,916.098,
-1.61543,101.494,26.049,101.494,26.049,-2.342,1.45837,-2.342,1.45837,105.503,343.704,4.74103,0.88364,553.716,170.818,-1.61543,0.418513,413.57,949.463,
1.04446,37.7563,143.87,143.87,37.7563,0.193493,1.25663,1.25663,0.193493,118.782,160.06,2.40054,-1.06314,708.133,285.105,1.04446,1.04377,441.977,897.807,
0.399289,89.5015,171.593,171.593,89.5015,2.04229,0.926502,0.926502,2.04229,218.805,203.673,1.22466,1.11579,414.601,127.335,0.399289,2.40683,492.06,590.596,
1.1998,79.7381,184.462,184.462,79.7381,1.23673,-0.92689,-0.92689,1.23673,115.17,395.996,3.5394,0.309835,241.402,51.4385,1.1998,-1.20035,207.969,395.958,
-0.410909,29.2023,184.124,184.124,29.2023,-0.978206,2.00439,2.00439,-0.978206,174.618,332.67,1.97841,-1.02618,138.061,126.811,-0.410909,1.87066,132.648,438.489,
1.66254,39.0209,94.5716,94.5716,39.0209,-1.01595,0.978021,0.978021,-1.01595,61.6156,185.138,2.69918,0.0379286,158.863,96.6539,1.66254,-2.1951,110.201,866.302,
-2.32919,24.4778,36.1583,36.1583,24.4778,-2.60989,1.91085,1.91085,-2.60989,59.3563,282.374,0.419623,0.699044,68.534,42.5921,-2.32919,1.69454,111.101,397.106,
-0.592905,39.0223,35.1746,39.0223,35.1746,1.78479,-0.615038,1.78479,-0.615038,39.662,128.216,2.01791,1.16976,336.043,292.168,-0.592905,0.993902,49.4446,834.911,
-1.03624,83.2139,316.034,316.034,83.2139,-0.845182,0.273958,0.273958,-0.845182,248.475,366.309,3.68345,0.571224,365.914,37.463,-1.03624,1.32238,328.762,416.88,
-0.269434,69.7167,82.1208,82.1208,69.7167,-0.110394,-1.95614,-1.95614,-0.110394,52.9016,214.398,3.83507,-1.84575,305.721,229.965,-0.269434,-1.47137,98.2137,626.261,
1.34541,75.7805,72.0663,75.7805,72.0663,0.695732,0.881181,0.695732,0.881181,11.6084,148.028,3.29055,-0.185449,350.881,108.493,1.34541,-0.577849,247.975,585.393,
1.45159,174.133,45.5737,174.133,45.5737,1.40302,0.0238411,1.40302,0.0238411,154.085,205.363,2.14771,1.37918,501.513,215.415,1.45159,0.189726,310.666,788.629,
0.518419,206.453,37.0378,206.453,37.0378,0.812754,-1.38326,0.812754,-1.38326,222.853,252.818,1.19103,-0.570503,477.728,209.821,0.518419,0.7806,320.147,614.957,
2.02491,40.0709,111.299,111.299,40.0709,1.91991,-0.851129,-0.851129,1.91991,113.415,269.549,1.69786,1.06878,154.021,118.285,2.02491,-1.10869,117.602,665.882,
0.809144,28.3036,191.316,191.316,28.3036,1.97878,-1.1616,-1.1616,1.97878,164.558,368.39,2.83464,0.81718,248.569,187.299,0.809144,-1.31956,98.2514,695.793,
-0.509927,108.491,133.543,133.543,108.491,-1.00282,1.90588,1.90588,-1.00282,26.1445,543.438,3.07944,-0.903058,548.43,42.4344,-0.509927,1.6726,527.244,498.3,
-0.854904,83.5873,95.6836,95.6836,83.5873,1.52216,-1.40588,-1.40588,1.52216,12.2923,407.318,3.11714,0.116274,77.3593,42.3049,-0.854904,0.920596,73.6001,149.783,
-1.42301,165.364,88.7811,165.364,88.7811,-1.66767,0.147699,-1.66767,0.147699,79.4217,348.57,3.31548,1.51997,248.987,225.561,-1.42301,0.720169,38.5048,772.701,
-1.33871,337.538,365.082,365.082,337.538,-1.87763,1.17979,1.17979,-1.87763,77.7127,1693.63,2.93421,0.697836,218.021,51.3198,-1.33871,1.80656,178.113,528.328,
0.670843,166.68,62.2901,166.68,62.2901,0.654578,0.1518,0.654578,0.1518,146.716,183.255,2.08078,0.502778,661.357,569.809,0.670843,-0.847984,396.889,1557.66,
-1.1085,26.1032,46.3604,46.3604,26.1032,0.301122,-0.140335,-0.140335,0.301122,42.2121,60.9003,2.01898,0.160787,753.048,750.172,-1.1085,0.626799,246.887,2095.78,
0.312568,377.845,281.176,377.845,281.176,-0.110291,0.700077,-0.110291,0.700077,99.7934,705.706,3.21762,-0.589786,395.986,50.1913,0.312568,1.16287,346.675,309.687,
0.969273,60.8577,79.8391,79.8391,60.8577,0.698419,-0.158399,-0.158399,0.698419,48.1892,145.822,2.49495,0.54002,518.456,55.8639,0.969273,1.71909,467.231,361.201,
0.623999,37.1845,37.2341,37.2341,37.1845,0.00319953,-1.01456,-1.01456,0.00319953,44.8793,71.3181,4.43627,-1.01136,335.971,168.99,0.623999,-1.61229,177.02,805.636,
2.0573,80.1985,57.0573,80.1985,57.0573,1.47482,-0.958053,1.47482,-0.958053,27.4128,247.92,3.35926,0.516767,233.673,167.806,2.0573,-0.543806,92.0351,779.775,
1.7279,258.409,96.6057,258.409,96.6057,1.24143,-0.730268,1.24143,-0.730268,161.804,482.406,3.14461,0.511165,201.927,77.0903,1.7279,-0.946244,142.244,503.56,
-1.1592,32.788,237.99,237.99,32.788,-0.994499,-1.85573,-1.85573,-0.994499,206.632,191.778,2.86599,-0.861235,702.026,303.525,-1.1592,-0.722962,423.161,946.683,
0.270084,24.7569,332.081,332.081,24.7569,-0.177412,-0.402346,-0.402346,-0.177412,307.361,182.43,3.08927,-0.224934,530.172,40.6594,0.270084,-0.481341,551.726,190.796,
-2.37091,64.9759,145.356,145.356,64.9759,-1.61489,-0.288191,-0.288191,-1.61489,90.503,235.071,2.71029,1.3267,439.127,252.396,-2.37091,0.0454674,193.939,1214.4,
-1.21414,53.398,95.3153,95.3153,53.398,-1.32093,0.797809,0.797809,-1.32093,78.5708,220.735,2.17262,0.523124,235.685,200.661,-1.21414,1.21418,35.1992,797.124,
-1.99602,51.0317,167.741,167.741,51.0317,-0.0884666,-1.54683,-1.54683,-0.0884666,123.518,232.971,2.70094,-1.45836,305.976,64.2241,-1.99602,0.271226,254.059,476.282,
-1.31476,293.636,36.4268,293.636,36.4268,-1.56308,-0.181516,-1.56308,-0.181516,262.941,252.351,2.60735,1.38156,316.327,290.894,-1.31476,0.0961459,109.963,758.581,
-1.43032,203.941,87.0425,203.941,87.0425,0.667476,-2.34359,0.667476,-2.34359,123.636,628.707,2.83829,-1.67611,228.94,121.443,-1.43032,0.0166574,108.431,425.477,
0.172387,59.0263,128.665,128.665,59.0263,-0.501472,1.46257,1.46257,-0.501472,74.6037,263.958,2.83331,-0.961094,794.316,217.226,0.172387,1.0009,582.31,905.788,
-1.43986,47.9377,69.8296,69.8296,47.9377,-1.84746,2.18731,2.18731,-1.84746,36.5889,441.733,2.6293,-0.339856,180.843,84.9345,-1.43986,1.71225,194.272,601.804,
1.0601,20.1799,449.541,449.541,20.1799,-0.16802,-0.0513729,-0.0513729,-0.16802,444.749,151.523,1.83239,0.116647,594.498,38.9142,1.0601,0.3605,630.696,130.257,
0.0435527,95.9676,33.0029,95.9676,33.0029,-1.48245,1.19353,-1.48245,1.19353,63.2656,229.179,3.25115,0.288916,348.816,76.1371,0.0435527,-2.3702,278.864,592.794,
-0.219246,75.4275,172.542,172.542,75.4275,1.5721,1.05324,1.05324,1.5721,172.876,187.578,4.49658,0.518863,632.589,158.552,-0.219246,2.08124,730.945,962.793,
-0.114057,40.8315,61.5167,61.5167,40.8315,0.499357,-0.614427,-0.614427,0.499357,25.9804,115.117,2.82664,-0.115069,742.924,518.93,-0.114057,-0.0149362,239.277,1247.75,
-0.87343,63.0829,130.348,130.348,63.0829,1.83809,0.582078,0.582078,1.83809,87.0169,211.219,2.52301,1.25601,456.885,40.8704,-0.87343,1.87534,425.583,569.961,
-0.281786,160.404,53.7229,160.404,53.7229,0.0933752,-0.237534,0.0933752,-0.237534,117.832,181.434,3.68733,-0.144159,656.596,474.578,-0.281786,1.16367,192.514,1419.69,
1.57311,142.683,22.6711,142.683,22.6711,1.85382,0.816849,1.85382,0.816849,129.203,120.209,2.27307,1.03697,521.413,112.38,1.57311,1.23944,414.753,494.929,
1.19663,118.655,39.4772,118.655,39.4772,-1.63038,2.09287,-1.63038,2.09287,83.9404,450.136,2.73147,-0.462482,176.66,175.475,1.19663,-1.56979,66.7668,743.555,
2.08187,23.7218,82.8187,82.8187,23.7218,2.01449,-1.3562,-1.3562,2.01449,104.11,231.987,0.516239,0.658285,194.946,36.2988,2.08187,-2.17664,230.969,697.579,
-0.212495,141.961,134.375,141.961,134.375,-1.04407,0.207605,-1.04407,0.207605,211.757,255.966,1.3961,0.836465,729.006,196.909,-0.212495,-0.561104,569.179,744.605,
-0.53505,227.761,299.392,299.392,227.761,-1.01886,1.30884,1.30884,-1.01886,111.337,913.786,3.46947,-0.289989,345.699,32.7924,-0.53505,2.30744,312.997,467.064,
2.0135,135.3,65.9791,135.3,65.9791,-0.971233,-1.88059,-0.971233,-1.88059,131.026,176.778,4.39974,-0.909362,118.91,68.4268,2.0135,-2.46069,179.95,837.073,
-1.64541,55.524,136.194,136.194,55.524,-1.59369,-0.130348,-0.130348,-1.59369,94.7802,216.956,2.56133,1.46334,171.469,140.078,-1.64541,0.575965,31.6389,524.618,
0.119268,44.2438,116.291,116.291,44.2438,0.977306,-0.155344,-0.155344,0.977306,76.425,165.13,3.49891,0.821962,202.667,76.8549,0.119268,1.51441,128.398,312.212,
0.981084,261.466,46.9345,261.466,46.9345,1.14894,-0.698259,1.14894,-0.698259,217.006,321.308,3.43765,0.450684,113.729,93.0935,0.981084,-1.16483,97.3035,324.212,
0.621239,55.2344,72.8054,72.8054,55.2344,1.06612,-0.146625,-0.146625,1.06612,57.8395,140.445,4.04054,0.919498,407.349,309.074,0.621239,0.370268,106.071,714.303,
2.19522,87.4563,152.048,152.048,87.4563,1.44838,0.828269,0.828269,1.44838,64.9248,241.716,3.19855,0.620107,514.277,362.567,2.19522,0.46889,166.919,1205.87,
-1.0533,220.274,20.7129,220.274,20.7129,-1.12198,-0.881622,-1.12198,-0.881622,201.127,133.744,3.51462,0.240357,232.621,70.8266,-1.0533,0.0873619,183.575,288.531,
-1.70542,42.8522,134.239,134.239,42.8522,-1.31494,-0.507315,-0.507315,-1.31494,91.9018,163.939,3.01347,0.807624,409.274,321.979,-1.70542,-0.0257802,117.647,994.685,
0.533966,1272.97,79.0413,1272.97,79.0413,0.0794171,-1.68121,0.0794171,-1.68121,1194.53,895.705,3.26144,-1.60179,1334.41,127.984,0.533966,-1.23736,1396.5,943.053,
-1.79635,415.077,34.2867,415.077,34.2867,-0.472302,-0.304491,-0.472302,-0.304491,405.352,194.985,1.89823,0.167812,477.523,59.6593,-1.79635,0.32812,521.133,453.537,
-1.13907,217.971,129.497,217.971,129.497,-0.608943,0.130715,-0.608943,0.130715,206.434,307.048,4.3185,0.478228,519.829,129.894,-1.13907,0.48926,476.099,651.968,
-1.15203,69.4404,79.8161,79.8161,69.4404,-1.76176,1.54812,1.54812,-1.76176,14.5947,403.664,3.27957,0.213634,354.471,186.606,-1.15203,0.728242,352.372,695.699,
0.696316,77.3308,76.1502,77.3308,76.1502,1.03792,0.80496,1.03792,0.80496,41.593,148.82,2.59294,0.232957,658.742,295.289,0.696316,0.209295,373.185,907.136,
-1.84291,48.1404,214.251,214.251,48.1404,-1.212,0.293221,0.293221,-1.212,168.219,262.068,2.87944,0.91878,249.401,191.465,-1.84291,0.701849,117.743,835.171,
1.44129,103.845,274.458,274.458,103.845,1.33514,-0.103794,-0.103794,1.33514,216.678,407.54,3.955,1.23135,474.74,119.71,1.44129,0.513652,358.052,527.548,
-0.399213,133.797,97.6405,133.797,97.6405,1.88126,-0.053249,1.88126,-0.053249,38.1605,343.916,3.24843,1.82802,324.487,187.082,-0.399213,1.50973,137.741,735.267,
-0.773174,54.9244,31.8372,54.9244,31.8372,-1.12361,0.842142,-1.12361,0.842142,52.0919,118.522,1.95681,0.281467,718.274,142.404,-0.773174,-0.0373791,585.523,676.32,
-0.203226,253.444,52.5635,253.444,52.5635,1.57872,0.0832796,1.57872,0.0832796,206.848,294.329,3.57228,1.49544,347.35,209.924,-0.203226,1.98517,138.571,898.006,
-0.360313,195.424,216.951,216.951,195.424,0.0211745,0.407125,0.407125,0.0211745,36.8406,418.438,2.99627,-0.38595,268.301,107.314,-0.360313,0.775996,162.01,398.247,
-2.25057,84.0057,95.5662,95.5662,84.0057,-1.11142,0.578592,0.578592,-1.11142,144.483,200.76,1.27467,0.532826,404.872,89.8022,-2.25057,1.41696,327.642,1220.54,
-0.864112,513.49,139.447,513.49,139.447,-1.04836,-0.0879952,-1.04836,-0.0879952,375.663,597.058,3.01127,0.960364,41.9332,31.4922,-0.864112,0.418403,52.9421,72.8046,
-0.0677513,99.6032,180.133,180.133,99.6032,-0.488161,0.445349,0.445349,-0.488161,100.896,291.336,2.68379,0.0428123,608.946,196.481,-0.0677513,-0.42307,412.756,717.268,
-0.72061,231.722,87.208,231.722,87.208,-1.28479,-0.259966,-1.28479,-0.259966,156.269,316.929,2.72019,1.02482,544.561,105.396,-0.72061,-1.60179,449.867,517.615,
0.938504,64.5221,34.1143,64.5221,34.1143,1.25163,1.06757,1.25163,1.06757,94.085,30.8537,5.64094,0.184055,644.307,369.665,0.938504,0.81966,274.655,978.363,
-0.386348,337.504,40.0358,337.504,40.0358,-0.44118,-0.521378,-0.44118,-0.521378,303.903,224.201,3.68336,-0.0801986,548.597,262.727,-0.386348,-0.0824746,518.301,636.841,
-0.579443,36.1535,207.693,207.693,36.1535,-0.449062,0.53287,0.53287,-0.449062,173.201,193.141,2.86451,-0.0838073,132.14,63.8764,-0.579443,0.916007,68.2705,237.953,
0.408102,224.688,22.3604,224.688,22.3604,0.726488,-1.75567,0.726488,-1.75567,206.411,262.531,2.55694,-1.02918,391.071,181.244,0.408102,-0.627596,261.775,588.68,
0.851283,296.036,118.721,296.036,118.721,-0.990516,1.16536,-0.990516,1.16536,235.594,594.807,2.2885,-0.174843,488.696,93.3351,0.851283,-0.31867,395.933,502.893,
-0.0529008,91.733,106.632,106.632,91.733,1.83059,0.0440707,0.0440707,1.83059,79.3261,271.136,2.33186,1.78652,170.78,117.489,-0.0529008,1.10101,90.2863,324.217,
1.16219,158.679,139.555,158.679,139.555,0.951069,-0.634273,0.951069,-0.634273,82.7935,387.844,3.68976,0.316796,325.196,178.223,1.16219,-1.20561,148.203,860.171,
-1.8535,157.573,44.4373,157.573,44.4373,2.32487,-0.919905,2.32487,-0.919905,115.115,439.853,2.8869,1.40496,115.33,104.035,-1.8535,1.38277,33.8221,574.13,
-0.912842,328.678,39.8106,328.678,39.8106,-1.15264,0.48922,-1.15264,0.48922,289.685,309.534,2.95127,0.663424,131.417,61.3501,-0.912842,1.0754,113.608,262.205,
0.254484,28.9594,192.433,192.433,28.9594,1.0305,1.01473,1.01473,1.0305,168.756,143.309,3.7104,0.0157696,618.803,50.5966,0.254484,1.89854,588.848,475.921,
-1.12146,114.886,86.5683,114.886,86.5683,-1.29155,-0.0127078,-1.29155,-0.0127078,178.054,165.792,0.984189,1.27884,549.843,169.497,-1.12146,-1.64914,382.219,631.893,
1.55599,42.3525,50.8111,50.8111,42.3525,2.04017,-2.22613,-2.22613,2.04017,8.53641,397.086,3.16637,-0.185955,72.0752,37.1193,1.55599,-2.06702,64.033,320.793,
0.158711,90.1335,341.193,341.193,90.1335,0.487933,-0.203252,-0.203252,0.487933,272.026,356.834,2.53516,0.284681,184.534,112.302,0.158711,0.0740465,73.1984,288.842,
-0.543878,216.026,33.9374,216.026,33.9374,-0.97282,0.189661,-0.97282,0.189661,200.932,182.161,2.10339,0.78316,592.571,366.56,-0.543878,1.02133,524.262,1142.53,
-1.34025,35.2921,454.609,454.609,35.2921,-0.553952,-0.0590857,-0.0590857,-0.553952,421.32,257.88,3.46702,0.494867,179.407,106.521,-1.34025,0.294974,129.991,358.991,
2.05955,96.5375,203.66,203.66,96.5375,0.766815,-1.28701,-1.28701,0.766815,109.509,441.174,2.97926,-0.520198,85.7559,65.67,2.05955,-1.26338,36.6669,408.898,
-1.80185,103.459,252.388,252.388,103.459,-1.05011,0.416909,0.416909,-1.05011,149.262,413.975,3.20325,0.633197,228.871,156.767,-1.80185,0.757116,72.1145,734.382,
-0.0793999,213.767,159.128,213.767,159.128,1.55732,0.265066,1.55732,0.265066,59.3409,447.987,3.26719,1.29226,256.223,44.7149,-0.0793999,1.7049,270.201,255.134,
-0.246835,109.889,140.487,140.487,109.889,-0.448409,-2.03795,-2.03795,-0.448409,201.037,264.981,4.99477,-1.58954,716.131,231.941,-0.246835,0.0510926,511.393,807.952,
-0.379835,64.4594,603.443,603.443,64.4594,0.715757,0.678107,0.678107,0.715757,656.377,123.767,0.637131,0.0376502,900.182,294.521,-0.379835,0.754272,791.501,1091.01,
1.22997,89.3418,93.7577,93.7577,89.3418,1.74261,-0.722793,-0.722793,1.74261,60.9567,335.179,3.81873,1.01982,297.104,58.2529,1.22997,-0.296149,291.65,301.205,
0.521703,69.0324,58.1341,69.0324,58.1341,0.918581,-0.288478,0.918581,-0.288478,15.5565,150.073,2.96613,0.630103,498.195,393.194,0.521703,-0.925607,105.086,1127.64,
-0.11375,41.7588,392.105,392.105,41.7588,-0.886869,-0.19018,-0.19018,-0.886869,406.432,176.988,1.27017,0.696689,486.111,289.499,-0.11375,-0.832012,518.95,640.223,
-0.338101,28.9238,134.698,134.698,28.9238,-2.35495,-0.306112,-0.306112,-2.35495,119.669,188.122,2.21179,2.04884,169.427,132.475,-0.338101,-2.28426,44.1904,455.215,
-0.80406,75.7529,176.263,176.263,75.7529,-0.857874,0.11574,0.11574,-0.857874,116.69,252.16,3.66041,0.742133,515.975,179.375,-0.80406,0.557086,340.249,761.264,
-0.210889,53.067,21.3628,53.067,21.3628,-0.682172,-0.797713,-0.682172,-0.797713,33.3234,66.6671,3.44756,-0.11554,510.893,506.104,-0.210889,0.0830114,16.1671,1030.13,
-0.87022,50.6935,91.3499,91.3499,50.6935,-1.41199,0.758956,0.758956,-1.41199,40.7281,224.457,3.17709,0.653037,896.153,565.935,-0.87022,0.433754,350.065,1737.32,
1.2807,192.4,20.8744,192.4,20.8744,1.78509,0.710959,1.78509,0.710959,184.58,128.503,4.27755,1.07413,287.743,38.2824,1.2807,-1.70654,287.378,473.045,
-1.86138,57.5404,51.8546,57.5404,51.8546,-0.0674261,-1.19419,-0.0674261,-1.19419,12.734,126.536,2.93262,-1.12676,363.832,74.3311,-1.86138,0.705029,293.079,638.583,
2.4014,333.676,131.762,333.676,131.762,1.5053,0.240458,1.5053,0.240458,204.194,505.139,3.28684,1.26484,319.476,238.473,2.4014,0.227997,175.488,898.466,
1.84988,78.6912,67.8775,78.6912,67.8775,2.01689,-0.481211,2.01689,-0.481211,90.1671,260.877,1.82337,1.53568,307.933,169.235,1.84988,0.0253066,157.304,658.455,
-0.443203,359.56,31.3186,359.56,31.3186,-0.35699,-1.03031,-0.35699,-1.03031,328.248,224.367,3.16125,-0.673322,457.908,117.093,-0.443203,-0.672476,346.112,462.668,
1.73747,139.273,49.2921,139.273,49.2921,1.26376,1.90356,1.26376,1.90356,124.626,151.435,2.04709,-0.639799,476.223,244.054,1.73747,1.68628,243.052,683.545,
0.466579,50.5502,540.891,540.891,50.5502,-0.315509,-1.03118,-1.03118,-0.315509,549.389,250.173,1.44778,-0.715671,812.064,422.784,0.466579,-1.06861,562.152,1484.52,
0.282997,34.8763,61.545,61.545,34.8763,1.47237,-0.969165,-0.969165,1.47237,95.2077,144.19,0.330675,0.503207,377.874,236.56,0.282997,1.67121,143.476,748.162,
-1.17081,336.139,44.3845,336.139,44.3845,-0.611509,-0.14417,-0.611509,-0.14417,319.85,214.039,2.0088,0.467339,748.686,99.5177,-1.17081,0.587216,817.643,591.225,
1.23531,49.371,31.4563,49.371,31.4563,-1.73365,1.00176,-1.73365,1.00176,44.5719,159.633,2.05299,0.731884,86.715,42.6306,1.23531,-1.00994,48.185,206.463,
-1.16748,29.5598,28.4907,29.5598,28.4907,1.064,-0.433852,1.064,-0.433852,56.7702,49.1657,0.420902,0.630145,249.117,179.764,-1.16748,1.7884,95.3277,974.055,
-1.73617,176.052,145.582,176.052,145.582,-1.07359,2.11091,-1.07359,2.11091,41.1237,818.937,2.96887,-1.03732,115.564,71.6231,-1.73617,2.34395,62.4746,710.421,
