0	-0.7	3.697664999586568	0.02630487328564254
0	-0.6	2.6546522654848506	0.03704310552563172
0	-0.5	1.9009377448368183	0.05108615836541997
0	-0.4	1.2999186067408786	0.07781206265700301
0	0.4	1.7582461431575365	0.023229635476851987
0	0.5	1.0164347309713044	0.04649893717409418
0	0.6	2.333811743107956	0.04581706948175121
0	0.7	2.543324130228325	0.03601484531364861
-0.15	0	2.6633675633441185	0.010170552711771983
-0.12	0	2.0658118070948595	0.007790908284221216
-0.09	0	1.5496362415615064	0.007511542676250264
-0.06	0	0.9885388797720995	0.006749982689993143
0.06	0	0.8425533919635908	0.01461811061644517
0.09	0	1.5079145878399671	0.0059763755636466935
0.12	0	1.9546576646233558	0.006924612457390195
0.15	0	2.548694828419456	0.013864440340640945
-0.07	-0.7	3.5029577709286683	0.04692329798787782
-0.06	-0.6	2.6834303901914147	0.033995611175452245
-0.05	-0.5	2.5905560262472322	0.03876008607070538
-0.04	-0.4	1.2796020929898364	0.12477018600299747
0.04	0.4	0.8632983048721513	0.050161076731788753
0.05	0.5	1.9251224200983104	0.05054128966014268
0.06	0.6	3.0127609836061096	0.036422442070835524
0.07	0.7	2.777726977672069	0.03134105623663637
