 0.45949E+04 0.21403E+02 0.00000E+00    17776     1021    3     1017 0.221E+00 0.25210E-01  0.45949E+04  0.45173E+01  0.45173E+01     1017
   1    0.44732E+04    0.10591E+03    0.11927E+01    0.46177E+05    0.44732E+04
   2    0.45758E+04    0.45936E+02    0.71524E+00    0.33407E+05    0.45758E+04
   3    0.46068E+04    0.24844E+02    0.54336E+00    0.54237E+05    0.46068E+04
