pt_ll
266.999
139.529
53.485
75.1398
56.1573
174.035
309.539
237.229
69.529
339.619
71.3863
147.588
123.851
198.155
58.6221
94.4278
176.578
28.539
192.738
137.239
72.2397
25.0875
165.816
142.48
85.4013
107.12
10.7192
63.1711
101.648
289.726
55.3781
61.531
171.59
58.9502
21.5904
26.3969
154.452
208.025
6.54983
40.3499
160.827
22.6058
38.5097
185.741
428.099
219.692
143.399
299.722
28.8656
91.7697
224.375
847.577
184.175
167.861
151.279
848.446
206.542
41.5298
270.663
53.5536
309.184
148.546
233.572
80.3113
66.3415
585.456
99.2849
45.144
191.577
186.579
355.497
180.945
592.038
11.3876
65.2108
68.6857
98.3126
51.3297
99.1382
170.955
127.077
73.1164
82.417
8.97898
316.729
513.908
65.0512
245.662
232.723
125.898
172.837
75.8237
46.6641
100.055
224.614
48.4095
168.81
114.011
75.064
170.778
20.8566
205.958
279.715
98.1887
51.775
288.403
119.139
124.219
70.7578
29.4245
96.5746
9.83059
92.8487
314.9
23.2158
150.355
83.8356
136.875
4.06549
157.572
86.644
888.795
176.042
29.7634
31.873
143.983
152.402
172.52
58.592
115.791
74.9242
116.445
30.9715
92.5198
492.976
131.546
232.293
207.353
69.0012
303.566
5.80237
112.709
69.1667
112.779
382.395
10.7458
56.2582
44.223
181.649
89.6169
53.2747
91.5504
110.203
79.729
47.562
82.4988
307.662
184.324
34.1098
212.831
186.6
114.444
307.16
312.316
226.674
14.1484
210.677
537.944
219.03
100.812
57.3094
183.295
28.7725
158.17
288.072
60.8051
150.727
117.285
394.814
292.089
53.7743
32.9434
39.2113
258.904
60.0174
128.004
327.128
63.2423
151.131
17.7099
310.627
189.822
431.494
226.03
95.4559
48.5615
50.4153
281.544
130.128
84.4385
72.0502
227.429
62.0014
472.425
107.081
175.009
68.379
249.207
124.248
160.136
49.5449
15.6058
35.7327
138.348
75.4552
136.223
53.9996
105.241
118.666
119.381
86.651
23.5226
72.0331
148.59
210.831
243.303
54.4843
83.3963
271.118
132.254
97.6864
28.4769
48.9209
360.536
93.2651
244.317
113.938
287.573
574.239
151.092
92.784
125.286
208.35
49.192
174.107
47.6471
168.136
81.9153
71.4595
340.832
85.3168
128.47
27.2667
118.49
187.275
73.9455
133.591
61.6756
28.1853
224.761
21.7723
392.985
447.255
55.0547
111.183
83.9615
145.594
142.04
37.5639
62.5029
65.1627
261.808
142.94
46.6157
224.705
30.403
120.348
56.0391
66.6277
74.4024
177.441
35.3244
173.567
56.2888
91.8104
96.685
184.122
76.811
109.75
74.606
71.227
187.404
103.856
45.4173
397.001
78.4562
40.3571
187.156
134.542
321.841
233.362
227.301
303.398
390.545
100.952
390.498
72.307
201.446
141.759
70.4723
179.677
23.653
125.216
42.2607
124.735
18.1923
99.2307
236.51
39.8618
63.4955
70.1756
71.266
92.4557
59.2119
312.991
310.936
202.299
125.702
153.346
18.7094
285.051
263.328
27.7295
94.5893
105.016
375.086
75.8754
50.7634
156.186
65.9896
344.114
52.8867
176.205
91.5492
113.514
124.116
61.108
33.1462
97.3361
91.4759
26.2784
20.4572
88.6012
195.433
46.3301
287.04
83.1834
188.426
116.97
9.45197
112.835
907.181
210.03
155.961
85.726
118.173
172.121
197.331
279.298
298.213
229.323
148.612
212.59
19.8723
160.232
181.022
163.669
79.7463
159.588
260.903
29.9787
217.919
94.6154
422.014
97.1502
67.938
45.2572
65.3011
162.689
32.351
69.8316
130.32
90.6667
31.0054
49.6695
87.602
71.3791
84.2793
57.5443
244.937
44.6108
109.524
37.0855
332.167
323.082
442.296
222.617
158.293
74.5521
59.5877
81.7838
293.415
48.7528
220.09
239.211
42.5785
25.6792
116.909
204.803
25.3933
158.396
87.5459
196.217
883.209
109.387
176.419
341.354
137.857
53.5323
85.1479
179.066
147.79
255.501
8.02698
45.4069
66.7892
145.677
53.5161
189.377
64.7807
114.269
315.615
15.1095
134.36
69.9583
110.609
247.115
176.44
233.347
141.141
93.8147
115.387
411.429
65.6761
793.247
75.5037
91.542
230.498
59.9698
65.0323
226.724
347.439
87.3331
56.8798
27.672
104.027
88.5507
31.7018
45.664
265.404
72.7831
262.735
288.963
24.5131
30.7618
192.687
41.0446
272.233
162.621
138.466
24.1848
45.7386
33.1854
61.4325
30.4805
79.367
200.583
272.774
88.7424
200.739
113.579
140.418
57.2162
66.9254
210.791
101.153
50.3734
92.4438
57.4844
71.1031
60.4288
119.049
152.502
273.074
167.69
43.6407
129.651
71.8169
91.5853
105.666
122.47
17.069
442.556
168.101
35.227
221.69
133.437
463.301
34.7988
96.1748
234.916
21.1078
94.0279
16.8213
316.55
141.252
155.15
161.148
118.365
60.1569
108.824
81.9213
5.26921
56.122
157.099
117.9
82.7922
59.6004
177.213
127.417
30.4101
122.585
97.2164
142.586
100.769
69.9021
438.501
53.7235
280.431
38.8313
123.988
216.346
227.469
52.2309
180.736
278.53
195.496
32.9082
78.9095
143.336
129.229
95.8309
159.387
97.4592
63.7284
65.0794
150.206
79.0263
331.194
96.1666
121.833
39.8164
52.0839
92.7162
98.5231
213.344
230.221
207.928
222.351
57.9649
157.606
150.744
122.369
36.7521
134.231
196.574
47.112
178.47
257.214
166.091
158.468
220.096
117.87
147.662
132.496
145.076
69.4192
593.184
41.5312
37.8926
104.425
303.713
180.549
254.37
197.884
288.33
104.354
66.1916
81.8088
89.1929
82.8671
12.7218
98.7233
137.592
222.663
43.212
89.8081
77.9525
125.366
86.6512
43.8739
65.8018
58.7743
152.155
145.577
46.9844
346.328
18.0496
314.72
101.405
90.5864
281.552
48.7679
80.9658
96.2083
57.1085
209.08
56.3307
212.186
275.232
67.2073
186.105
517.678
149.714
17.4778
139.606
72.0177
333.873
78.306
176.97
47.8478
42.9564
60.7004
115.118
82.1908
186.994
69.9388
110.895
92.2106
137.09
216.286
124.473
49.7082
265.817
175.97
97.6182
70.6063
20.735
176.627
80.8346
77.4655
164.373
243.564
290.496
373.441
55.3627
40.0133
182.44
83.0758
65.8401
95.0975
14.5927
119.811
100.033
189.504
43.5165
107.253
153.247
214.424
89.822
38.6191
122.268
18.9004
257.197
68.6053
58.9299
174.218
112.056
171.855
194.516
258.632
300.63
335.421
121.746
119.664
126.804
88.4175
83.8195
80.8737
69.619
409.821
215.875
86.9739
625.897
34.6412
176.341
30.9969
227.06
56.3457
75.9505
77.0963
125.885
93.5858
252.929
135.292
199.561
105.136
174.015
298.71
36.8219
304.988
22.6127
205.146
154.498
293.889
170.973
159.466
29.2681
106.776
74.1355
410.474
160.515
303.111
190.066
39.7923
193.777
147.414
203.762
9.91253
286.699
203.762
96.3449
49.3109
152.312
32.3774
120.264
94.3234
271.824
312.365
19.4451
78.7927
475.549
70.7373
205.291
193.167
301.647
129.89
62.4077
472.776
87.3793
36.1196
97.3808
63.3932
198.867
81.8739
49.1079
266.084
350.652
104.698
114.785
33.2571
71.0051
46.8688
64.4725
27.2424
54.688
122.84
30.6925
454.786
91.5775
139.129
455.043
75.2912
84.7617
141.543
411.641
128.746
31.3032
59.9337
17.222
441.249
57.2562
172.775
131.605
99.7793
56.1817
159.278
43.5606
360.138
86.0935
198.009
23.584
247.266
48.465
262.382
60.8529
159.13
20.6839
118.242
183.812
33.3305
322.667
44.5207
59.373
91.8775
56.3242
61.0713
581.205
265.557
36.0135
80.3322
54.5063
134.377
250.178
233.161
86.5969
221.225
68.8633
254.889
74.7696
106.634
39.4613
104.147
158.511
163.369
216.904
71.9372
162.084
148.015
50.5806
72.2193
61.4174
242.095
219.284
252.734
216.285
36.8723
89.5348
130.026
383.618
27.6904
46.0835
104.62
84.5599
50.2858
53.077
140.019
307.182
50.6141
158.989
128.179
94.6858
237.091
122.243
83.322
31.6412
145.245
175.956
120.027
215.973
151.653
947.577
42.1665
90.4862
124.284
25.4557
55.5778
14.0458
36.2691
118.46
50.3515
130.824
67.7555
84.2146
75.9983
27.0857
371.101
227.101
108.382
74.6034
212.676
65.3908
90.936
235.143
155.141
144.521
114.673
24.1679
153.018
35.8744
315.154
168.475
442.894
139.913
51.6585
199.24
254.647
254.972
181.067
114.474
67.0081
63.3776
493.81
112.269
51.7324
38.5182
87.6732
94.9661
201.269
73.4422
417.424
205.779
74.4137
54.057
63.8717
118.19
387.395
157.184
57.9123
79.6306
83.0895
72.4402
133.185
167.134
126.747
250.527
222.269
453.889
243.606
67.7657
70.237
57.9253
85.5819
119.221
132.748
116.73
100.388
102.282
96.9177
228.869
374.838
277.343
236.759
104.368
93.5311
65.6339
148.575
85.8951
56.5736
218.649
202.246
83.927
293.017
259.403
96.9395
59.3148
82.2902
279.8
70.2369
120.725
283.21
722.715
67.5634
187.894
88.845
65.4222
28.3427
101.915
106.173
152.951
113.701
99.1202
83.86
85.4522
15.7667
83.0832
69.5148
10.8271
305.656
146.122
140.552
184.487
106.847
14.7265
165.935
103.739
82.078
58.8792
68.9917
170.151
293.173
197.909
136.338
160.378
270.72
86.8675
49.0468
524.664
154.864
361.52
105.719
37.8634
182.26
80.7587
49.0833
104.165
376.778
201.832
48.7613
214.887
99.9593
73.0497
259.96
27.724
186.508
67.4375
204.584
94.9005
230.389
150.073
59.323
348.211
60.7474
23.6813
124.956
127.009
290.708
351.474
113.496
110.371
134.651
60.2829
129.091
104.884
6.61087
368.878
69.2159
99.7647
212.9
138.994
11.9516
84.8058
24.474
294.82
50.4743
143.606
89.7577
22.4892
379.984
13.5342
442.241
111.678
57.9036
281.079
126.985
171.154
60.3857
72.4515
105.542
240.153
95.847
38.4706
134.405
268.207
111.314
222.389
167.324
8.39114
165.234
94.606
99.3269
298.294
33.6896
163.364
285.37
207.708
24.6168
142.078
79.2992
38.4614
165.463
303.757
70.4795
63.4699
799.46
63.3631
133.74
508.066
32.9664
41.6448
124.181
63.9851
210.327
77.4868
79.4158
63.9497
226.616
88.7916
385.608
136.203
96.9531
65.9528
177.408
169.288
24.5121
389.965
43.3151
115.082
181.654
3.17199
66.2475
154.865
102.603
118.561
65.6985
138.762
639.137
126.564
82.8838
143.681
468.45
40.5945
107.48
140.886
194.383
213.684
92.2772
109.467
241.14
112.868
45.1144
87.9079
93.6337
153.895
113.936
72.7593
31.4357
122.025
64.0243
281.558
125.399
94.2345
99.862
139.786
59.5688
77.7048
61.5797
251.912
333.695
326.243
138.035
55.4627
118.54
23.1355
235.106
84.5207
283.441
82.0418
157.528
200.442
162.184
125.524
516.253
283.142
131.283
268.875
71.7083
205.271
51.6729
46.3586
544.895
171.815
54.2098
69.5695
348.931
316.53
43.4557
17.1194
85.439
168.216
22.2709
132.995
21.0823
69.2294
111.681
31.8763
136.889
181.048
64.1473
104.522
172.001
212.452
82.7169
148.675
144.299
56.7246
61.4809
166.273
91.6371
419.949
159.401
113.232
104.146
445.013
288.778
130.392
93.8721
74.6145
288.97
80.8392
92.3007
1.65654
35.755
63.1232
51.4571
163.603
184.09
57.221
110.74
240.196
61.1821
97.3942
96.6
254.355
62.1663
169.037
28.8955
47.9796
228.221
7.82787
455.387
72.2248
152.055
298.381
205.226
192.579
27.7855
43.4635
135.847
93.144
102.85
177.335
51.5851
282.108
133.477
15.1261
102.434
227.972
111.891
47.2454
91.7044
88.8594
97.124
78.8931
286.628
40.7944
226.9
36.4081
67.0624
49.73
97.9237
114.155
42.5257
647.616
431.054
256.548
248.11
35.453
32.1043
49.0472
21.55
274.274
39.9296
107.802
42.5646
61.2804
20.7512
64.6988
269.182
252.243
34.5317
42.8898
32.2081
181.658
168.136
294.3
185.255
167.031
11.9272
234.114
193.375
539.507
59.4553
138.527
69.6984
34.2845
266.699
251.652
75.8996
243.777
76.5152
121.449
80.1292
237.289
62.6034
21.8359
99.2806
59.2736
38.4456
230.443
235.934
420.957
174.204
73.3999
126.239
446.257
63.6389
125.57
202.13
73.4797
83.2136
75.9083
186.015
175.058
195.495
49.7057
41.288
9.0174
53.0473
56.2361
30.9365
69.0232
113.196
85.7323
275.878
82.2345
85.0692
57.0766
140.241
408.566
19.1579
39.7774
113.555
166.985
234.467
26.4459
37.2079
81.6734
561.142
302.601
19.6417
53.886
67.1226
62.9924
209.722
195.267
125.798
105.722
134.309
1008.75
177.048
132.413
55.7326
56.0645
58.6673
113.965
24.6873
510.959
224.982
347.973
106.66
31.6826
12.8328
104.042
165.485
78.4088
56.0866
153.706
293.857
402.574
164.481
426.419
10.4228
214.757
266.348
64.0621
37.9498
88.2682
160.908
91.5505
73.7758
214.678
65.4224
54.547
308.298
55.2144
78.0826
76.2264
46.6616
88.6525
32.239
16.5262
132.753
93.648
398.225
381.397
41.2837
45.3846
96.8999
52.5848
25.6307
103.031
196.751
66.0936
38.5575
41.9242
114.599
52.4895
95.5879
60.5665
34.7823
34.7803
225.99
51.2426
32.891
378.727
353.387
113.208
257.312
43.4987
110.463
36.3377
287.65
187.297
173.136
192.632
100.897
197.863
235.969
62.5737
95.3895
58.9543
236.795
26.7584
70.3914
260.064
204.262
259.669
40.0805
303.345
396.855
290.552
342.697
121.424
91.9074
108.676
336.166
103.018
232.014
149.85
290.645
24.7878
75.7397
106.508
72.6622
171.345
236.593
129.118
346.594
151.991
31.9991
225.807
40.6416
464.565
85.6495
280.513
38.1745
53.6332
60.7018
92.7804
187.222
189.049
277.72
21.1786
295.974
189.496
73.6672
140.776
636.471
196.982
280.802
137.115
89.1567
43.949
45.6181
117.919
199.975
18.545
134.455
166.911
13.4528
43.7562
124.182
105.764
128.101
265.938
98.4242
64.0851
152.218
151.699
126.864
408.024
144.767
97.5916
79.2551
108.215
99.7602
136.976
100.559
40.3602
282.147
76.7641
190.761
221.816
47.7149
90.851
111.38
70.5444
119.524
112.301
74.9343
94.0523
31.6605
148.258
68.0661
15.1214
157.183
110.305
154.713
101.967
251.931
45.4023
52.4359
79.7967
89.7896
56.759
66.1962
45.4177
18.5688
226.223
91.7664
62.9448
248.836
61.4915
117.443
35.0166
95.7073
90.0507
15.7167
39.7034
486.504
14.91
81.5491
113.231
132.84
122.749
49.3172
34.1747
121.981
244.334
146.136
115.305
67.9481
97.9728
180.474
96.9283
67.7928
60.568
83.2827
190.182
148.301
333.102
26.2412
12.3875
415.394
314.097
138.702
66.1197
136.946
118.07
129.975
162.149
143.247
127.274
679.741
170.012
234.606
179.53
366.748
200.314
81.0258
36.121
49.9524
61.9957
26.0252
14.1262
160.308
47.86
193.946
53.8542
114.489
65.7422
315.308
301.576
182.873
156.793
557.27
361.125
208.608
219.552
45.2945
164.197
94.3817
130.024
210.19
191.389
210.638
119.609
27.9911
62.0289
102.228
70.0939
60.935
89.2388
114.751
182.161
183.503
182.333
87.0328
165.16
50.1909
344.551
139.13
29.403
78.7618
171.159
235.954
23.5373
6.94264
331.005
39.4916
415.088
21.9995
31.7575
143.223
61.981
88.6808
159.914
161.36
74.5344
153.135
8.51145
16.0721
121.2
27.6748
107.39
83.3205
53.7104
32.0828
230.308
254.918
136.444
85.7609
25.0813
343.219
39.8537
99.1699
624.929
29.5156
138.868
163.691
221.103
29.463
247.319
94.1212
113.809
198.82
76.3281
126.35
35.2549
165.664
30.5033
100.752
127.365
22.8383
118.236
98.7319
41.4678
45.2624
414.742
217.831
481.904
230.974
381.615
230.769
49.3632
174.926
118.472
75.9798
108.099
137.091
70.9775
162.555
75.2621
247.567
101.711
109.898
44.4958
758.767
69.3672
113.407
64.9485
46.6227
145.572
7.88663
303.178
121.213
81.7049
96.8555
164.974
39.6718
72.7805
53.1495
99.4891
52.8907
320.41
55.2862
50.2274
25.5359
98.8549
310.904
299.147
90.3291
116.886
193.442
638.097
245.477
62.4236
149.584
140.059
80.4111
52.0374
108.847
138.254
235.468
367.52
47.5586
110.452
238.779
33.652
61.1265
259.19
179.337
17.9252
340.939
19.9242
45.0217
95.662
73.4027
244.363
35.1874
127.71
111.678
109.083
166.023
108.19
151.298
0.987732
300.423
27.198
25.9828
133.598
117.744
47.3828
13.1247
198.664
84.8723
72.8108
317.376
421.194
24.9644
164.304
74.5843
62.7312
38.6842
190.97
73.7335
47.7359
114.584
252.78
634.872
118.614
56.7181
91.7011
50.0561
53.2893
105.437
112.681
60.6135
14.8856
48.0133
54.3175
7.25623
125.212
49.4157
449.944
121.336
300.768
207.803
49.3307
222.793
136.69
74.4274
308.349
227.679
47.5727
58.4235
190.02
115.796
76.8013
104.485
74.9362
189.119
380.967
72.0143
67.1702
54.6299
415.378
118.313
47.4323
54.6292
13.5969
146.424
74.5995
227.225
33.0207
397.663
130.128
394.389
179.94
82.812
32.607
32.0512
227.186
115.601
306.927
98.8309
54.1676
49.4726
204.267
126.174
79.9828
41.3046
90.9229
56.8273
396.381
169.475
71.5782
45.9087
89.3169
55.8948
102.175
100.17
12.0981
60.3562
36.6608
47.5951
69.7052
148.597
216.543
76.6696
138.819
246.156
199.214
197.106
60.8935
26.5157
89.4636
373.122
85.209
65.3801
63.5211
50.1935
115.286
63.1751
97.7373
200.499
67.7475
131.534
48.1923
77.1399
191.853
120.166
125.161
276.694
56.5946
61.9797
57.7897
15.8301
95.2206
5.16612
188.476
78.6955
174.842
102.708
71.117
69.6318
97.2428
54.458
85.5678
169.207
90.1962
183.066
141.486
58.4597
282.23
46.4302
65.7652
169.593
62.6983
64.463
218.236
155.144
84.7085
77.2899
33.8123
89.2683
31.7701
57.8165
42.3017
19.8113
52.6121
255.942
357.091
271.567
166.607
45.8927
82.269
31.6007
121.077
80.0543
71.2058
286.519
140.557
112.255
146.197
32.4992
126.86
61.2883
43.8857
32.9854
93.9906
55.2307
191.402
117.232
106.708
607.054
14.2482
47.602
66.4331
281.783
85.858
226.877
12.7433
367.285
28.686
118.902
234.209
62.9134
69.6742
115.284
136.87
119.398
124.585
415.363
128.04
92.0482
67.7465
160.325
136.24
448.04
160.401
85.5922
160.895
60.1767
132.262
490.886
210.69
35.4874
198.325
261.35
251.762
44.6038
71.3468
113.915
158.852
62.8551
369.283
69.572
51.0787
154.44
40.611
122.258
89.6823
112.135
145.93
101.722
239.415
114.839
72.9328
150.025
181.32
85.545
64.7552
143.606
73.5783
78.1019
114.397
344.516
13.5409
7.04793
205.37
549.956
50.6487
92.3836
144.438
190.195
88.0467
85.345
53.9746
42.8884
85.09
26.5235
161.579
123.743
4.27109
64.6104
13.1759
50.3979
32.7919
143.379
26.5832
67.9728
130.296
169.933
24.0022
362.806
97.7137
59.7076
164.123
50.8439
87.6633
62.1289
102.769
117.661
137.176
183.355
404.424
149.821
168.997
29.5381
183.054
62.1938
66.5022
258.709
93.9158
7.191
14.8001
141.3
21.2094
281.758
99.8167
149.658
54.5169
38.5605
19.0857
34.6907
144.136
217.91
76.7317
50.7765
128.374
110.426
250.022
90.5486
212.873
24.9691
128.075
131.863
85.1574
64.5814
34.3058
152.219
129.694
113.184
122.984
90.3956
217.225
95.9229
39.5668
59.275
129.637
92.1073
89.6848
18.3996
68.2013
76.1792
350.041
707.285
69.1838
141.089
38.5804
105.542
46.4873
139.156
229.131
23.4169
226.442
26.5538
60.1036
475.816
220.344
116.756
218.875
121.251
112.941
119.23
113.115
165.184
415.718
101.438
105.217
77.9647
26.693
151.707
103.179
109.849
130.056
264.434
136.869
41.8108
141.623
73.2518
405.51
171.865
69.0218
36.379
111.49
161.326
58.4159
96.9371
206.65
221.309
16.4189
97.0083
123.298
110.362
54.4214
270.213
300.15
54.4565
98.1097
258.338
36.799
123.898
114.474
151.349
87.494
142.845
207.275
109.278
254.287
111.843
46.5581
30.9551
59.1682
56.0438
241.389
750.21
85.2754
109.182
22.7349
137.564
39.9743
256.399
112.045
131.537
78.6575
88.8918
141.192
335.677
82.7086
87.6595
58.1206
68.4068
75.5347
55.2192
66.153
119.542
134.373
142.832
56.595
186.898
71.6969
305.104
133.974
371.659
45.7525
86.3401
77.0899
341.104
178.798
115.984
116.312
299.433
64.3176
131.099
70.4375
228.849
127.605
65.1676
146.076
62.9093
213.217
71.7778
157.533
18.6282
96.0183
63.142
194.586
64.8329
148.809
153.262
477.436
267.227
262.687
90.9916
165.726
41.86
43.2407
122.569
94.6392
24.0439
98.7243
139.614
67.4829
87.1088
79.2509
78.6079
156.34
41.9458
312.214
143.532
234.953
413.596
259.443
63.597
178.244
52.426
107.003
377.843
37.3225
10.1136
42.0567
60.5791
44.9253
197.008
142.927
49.5595
430.185
218.218
434.884
175.67
151.918
130.16
103.224
53.3453
36.6826
133.612
113.452
61.8474
84.8869
72.6538
10.6485
8.64788
141.432
31.6838
33.8006
185.627
80.4059
90.8841
177.424
19.2931
68.3164
104.653
103.686
26.5654
113.084
36.3431
139.877
22.4945
49.7504
10.3001
3.54573
39.9106
174.503
40.5428
138.524
121.244
308.751
80.2799
114.306
97.3465
66.1954
82.3622
485.783
77.5903
143.371
117.848
282.964
145.557
110.845
58.0147
37.4544
118.363
55.5915
83.9158
443.639
22.3942
584.019
25.7811
111.601
217.605
482.788
48.9309
172.337
136.813
195.411
251.348
98.7899
460.046
291.791
40.6853
90.5421
13.305
212.326
137.856
50.9243
197.477
47.9122
63.51
103.06
271.266
43.9995
93.612
190.417
37.6482
85.6984
67.3677
22.0842
359.937
76.9904
139.287
147.394
28.1163
34.4468
24.7753
196.047
139.312
16.1954
146.093
37.413
245.536
171.824
40.4355
209.548
108.339
130.599
63.1264
68.1119
83.2418
36.3009
182.293
266.425
154.372
355.576
191.767
55.6803
148.283
48.7465
47.2012
217.967
83.4735
15.1884
131.482
112.589
75.1923
74.7538
98.9566
27.706
134.81
70.1628
228.242
36.0651
153.393
113.409
271.742
260.146
175.12
250.122
35.2071
113.642
62.0958
247.729
64.5216
175.981
70.6171
23.4744
34.9362
150.274
213.758
523.592
66.5636
39.7182
222.262
201.812
101.674
143.461
197.11
20.6881
65.4584
141.265
285.45
83.349
144.741
61.8554
58.527
174.664
125.428
171.133
5.97903
175.656
96.1842
49.8758
179.435
277.29
195.197
142.216
12.4436
97.2451
46.8072
141.858
287.111
25.458
71.8796
248.109
88.1797
108.754
55.1551
76.4681
112.008
95.5337
28.8116
89.8614
111.556
437.675
26.9929
93.9431
151.521
35.3702
47.3673
17.5545
84.4209
28.8492
21.9779
96.4355
100.768
104.8
139.159
55.8702
137.561
131.379
245.035
210.288
319.061
107.48
28.3267
264.302
74.3067
148.471
125.326
113.631
142.588
202.759
177.739
121.017
59.8311
18.9449
96.7169
148.374
120.904
26.3405
66.1489
66.2436
166.079
142.38
35.9661
41.4625
60.2024
34.4569
112.501
39.96
188.161
44.3134
95.9428
372.376
134.466
158.679
31.0468
27.5251
92.0724
22.7895
143.222
260.248
263.012
173.553
156.508
397.936
115.336
171.449
195.703
189.16
137.224
94.5669
164.384
80.2679
188.332
79.3153
73.8404
68.5635
95.5219
59.6771
31.6502
148.695
128.666
24.3686
104.854
113.116
275.911
68.9066
134.865
230.036
119.01
63.0632
70.526
33.4618
30.2854
114.626
122.426
138.646
128.846
157.905
89.6113
32.0975
313.817
114.536
396.785
83.1774
157.743
36.9832
115.816
76.2451
59.6636
177.632
124.357
217.601
118.102
41.1083
3.27008
155.893
70.5878
48.1432
78.3301
47.8395
310.171
202.098
136.028
35.3837
148.373
29.6476
159.415
190.638
69.2037
178.78
278.742
166.329
182.636
439.605
71.1051
69.6288
77.6125
49.4577
34.3846
165.821
185.895
491.291
215.623
138.202
71.799
139.705
190.603
261.297
122.811
116.879
54.1165
164.001
154.389
121.606
139.038
110.442
42.85
69.6245
52.6398
37.1789
59.7829
54.2482
256.854
204.47
208.227
378.407
47.2947
13.5298
134.413
91.8974
247.542
370.574
102.229
101.553
556.975
74.3085
655.164
235.497
159.172
