eta_l
-0.775419
1.69216
-0.514822
1.99736
1.55055
2.55487
1.63874
0.352345
1.00422
1.25075
-1.5217
0.740807
2.01362
-0.7244
-0.971612
0.940503
0.963285
-1.88079
-2.10062
0.753255
1.08952
0.314521
0.208258
2.10551
1.15988
0.215152
1.68496
-0.714625
0.332145
1.2436
-2.36552
-0.988124
1.58843
-0.593507
1.44203
1.06213
-1.51594
-0.447504
1.90934
1.77287
-1.69628
0.207619
-0.716411
-1.49572
-0.763763
2.00855
-1.51069
1.39531
0.760493
-0.539513
-0.784712
0.48638
0.800309
0.549861
-0.748335
1.01016
-1.4333
-1.0578
1.47619
0.695018
-1.17311
2.14273
-1.03872
-0.152185
2.06611
1.40274
0.392373
1.76547
1.63553
-1.88345
-1.14908
-0.664322
0.842798
-1.63504
-0.963687
0.160565
1.52844
-1.23709
0.676861
2.38822
0.350041
0.781527
-1.88081
-0.426837
-0.135674
-1.90231
-1.79641
1.04477
1.62529
0.461901
0.982552
0.874663
-1.9341
-1.08192
1.48407
2.18631
-1.73085
1.78205
0.972206
0.100097
1.61315
-1.07893
-2.39956
-2.02382
0.691622
2.09271
-2.18249
-1.95486
3.20807
-1.73856
-1.59259
1.93004
-1.61068
-1.60851
2.30328
2.15044
-2.17953
0.324293
0.482473
-0.313346
-1.1521
0.983361
1.25369
1.79518
1.44231
0.71001
0.286456
-1.65296
1.7167
-1.99706
-0.487282
-1.35549
-1.31372
1.43233
-2.06164
-0.870751
-1.13187
-0.284819
-1.16268
-1.35818
-0.554837
1.26231
-2.32521
1.04182
0.651409
1.35399
2.07663
-1.53161
1.47554
0.893385
-1.00393
-1.71634
0.950282
0.354116
-0.329938
-0.840575
-0.450609
-1.21444
-0.921186
-0.244623
-0.92683
0.0762106
-1.76735
1.45403
-1.81685
-1.11234
2.03639
1.80448
-0.607125
1.23111
-0.697128
-0.0649405
-0.862698
0.126945
0.310447
-2.06056
-1.41135
1.78616
0.790495
-1.42436
0.273388
0.0446115
0.840603
0.492653
-0.958132
1.07389
1.48165
-2.31
1.29802
-0.611771
-2.01792
-1.8015
-1.86548
-1.14891
-2.12335
-0.748897
1.35874
0.80036
-2.34782
1.10727
0.250538
1.8214
1.79956
-0.205457
1.71201
-1.93171
1.44805
0.460895
-1.27306
1.75745
-1.31791
0.510089
-0.305824
0.836645
-2.3484
-0.939473
-1.36839
-0.561226
-0.585377
1.40841
1.01236
-0.177655
0.82437
0.73456
1.67018
-0.572844
0.513316
-1.95966
-1.76967
-2.18806
-1.73026
1.24743
0.634381
1.97028
-0.592133
-0.21281
-1.09346
0.692897
1.2153
-1.29723
0.139937
0.516949
-2.05608
-2.10258
1.70583
0.068055
-1.71398
1.54744
1.28592
0.915838
1.45527
1.80045
1.38234
-0.47877
0.512174
-0.455891
-0.945866
1.93896
-0.840266
-0.359317
1.84417
-1.04791
-0.194199
3.0444
1.4831
-1.18008
0.888609
-0.980114
-1.09974
-1.90366
1.20032
-0.488178
-2.06849
1.93095
-0.788594
-2.33565
0.879882
-1.94633
1.15106
-0.411284
1.59639
-0.95451
0.8863
1.15639
-1.6357
1.58177
-1.4192
-1.11659
-1.20849
-0.866037
1.58321
-1.16273
1.90788
-2.53541
-0.547061
0.755072
2.29593
0.426694
-0.952172
1.0145
0.00797478
0.236282
0.311949
-0.0712952
1.55659
0.112197
0.323333
-0.468353
-2.51015
1.4336
2.41452
1.76719
-2.12795
-1.46
2.71847
0.319392
0.118532
2.41509
0.130264
0.412658
-1.76761
-0.665198
-1.31616
-1.40344
-0.0197149
-0.208861
-0.333745
1.82113
0.904393
-1.5213
-0.718896
-0.410169
0.997915
-1.1845
0.0823025
-0.528408
1.37017
-0.868938
-1.90296
1.33267
2.02307
-1.10249
0.774615
-1.19286
1.06981
0.0702686
-1.12409
0.479094
-0.979767
2.20191
0.512784
1.6605
-1.43582
1.54115
-1.77447
-0.792096
1.47487
1.327
0.903814
-0.137852
-1.52357
1.92326
-0.736651
-1.09628
1.04802
2.0268
-2.94618
0.37238
-1.75851
0.49936
-1.87257
-2.04001
-1.71879
-0.298057
1.37512
0.153006
0.391084
1.68447
2.12454
-1.92813
2.44249
0.960359
1.51335
-1.63463
0.728773
0.576067
0.488217
-1.00778
0.26535
2.97397e-05
1.60351
0.671424
0.42995
-0.947927
0.676991
-1.66444
-1.47002
1.51353
0.20426
-0.155103
-0.949978
1.19037
1.29409
-2.19732
1.97851
0.266736
1.79806
0.674152
2.10225
1.79248
0.189118
1.12933
-0.751928
0.593849
1.45699
0.278268
-0.61531
-0.604061
-0.908441
-1.75577
2.3919
-1.19306
-1.68898
-2.02548
-2.15582
1.02836
-2.01111
-0.861836
1.97591
0.134565
-0.365179
-2.05622
1.1435
2.56998
-1.20345
-2.02805
-1.19152
-1.52964
1.53706
0.388513
1.08285
0.302046
0.992129
0.463949
1.34608
-1.16562
0.170063
-0.0278569
0.71967
1.49573
-0.710622
-1.02267
0.839139
2.09618
-1.53818
1.60933
0.0492234
1.78574
-0.564283
-0.530576
-1.72667
-1.4739
0.242365
-1.61401
-1.78923
0.687411
2.05382
0.473703
1.77131
-1.91645
-1.21312
-2.16541
2.021
0.0858297
-2.2775
-1.16828
1.9654
2.21576
-1.19939
-0.251212
2.52255
1.69015
0.653999
2.36922
-0.235939
-2.11071
0.200215
2.21339
1.56708
1.84114
0.423649
1.20126
-0.431329
-2.15494
-0.075306
-0.423672
1.19255
-1.41466
1.12243
2.13192
2.40297
0.569026
0.0731751
0.184218
0.946465
0.441229
2.44999
-1.2981
-0.406059
1.44173
-0.922952
-0.697983
-1.29487
2.54932
1.32012
1.87733
-1.55345
-2.16466
-0.540653
-2.27193
-0.710403
-0.508907
-2.53462
-0.905492
1.22289
-2.4269
-0.372058
-0.346857
0.161317
1.36195
-1.00955
0.935761
0.18746
-1.8964
-0.36698
-2.02473
0.173376
-0.646353
-1.2115
1.84059
2.08356
-0.859213
1.95088
-1.05027
-1.57304
2.50321
-0.373177
0.605805
-1.0529
-1.32578
-0.843799
0.561451
1.45214
1.62258
-0.942475
0.275393
0.944626
-0.389221
0.62861
0.269889
-0.0904595
-2.25856
-1.11202
-1.77623
1.44087
0.590773
-1.25537
1.53409
0.334828
2.22332
-1.34493
-2.6218
-1.11046
-0.675238
1.62126
-2.23621
0.522142
0.798354
-1.03256
-0.167909
0.238426
-1.86524
0.640657
-1.38807
-0.919078
-1.33646
1.11535
0.266513
0.190224
2.43034
0.23698
1.58764
-0.516557
-0.428687
0.286689
-2.2057
-0.464117
-0.256584
0.158316
1.46526
2.56433
-0.286115
1.63993
-0.728844
0.371542
-1.01646
1.28462
1.42157
1.56707
-2.4855
-0.0497933
-2.30046
1.03256
-1.64307
2.04554
-0.505234
-0.518474
2.10839
0.376161
-0.965852
-2.36684
0.854228
1.36184
-1.27587
-0.562955
0.286722
-0.458162
-0.549886
0.0361621
-1.45714
0.816184
-3.08305
0.395586
-0.148023
-2.45842
-0.988003
0.135286
0.72667
1.90264
-1.28745
-0.439315
0.354254
0.315981
-0.383194
1.40547
2.05463
0.938994
-1.45216
0.554465
0.396754
-1.91693
-1.63248
1.14606
0.796445
0.623167
-2.40945
-0.522682
-1.52333
2.45256
1.13282
0.882646
-1.26823
-2.15852
-0.156092
1.36077
0.59397
-1.09483
0.610368
-1.26419
2.36251
2.02209
-1.47931
-2.4181
-1.3289
-1.62867
-0.282734
1.62819
-0.523175
-1.71471
2.07993
1.39435
-0.365889
1.42335
1.19019
1.79577
-1.57881
-0.472899
0.506442
-1.10488
-1.36884
-1.64546
0.983724
-1.62708
2.18959
-1.88814
-1.78529
1.23775
-1.15639
1.5488
-0.438743
-0.961894
-0.0178195
1.72376
-1.18143
1.00794
-0.365724
-0.619969
0.506729
-1.61908
0.978007
1.47713
1.30287
1.5429
-1.09899
1.90547
-1.66093
-1.19646
-1.54014
-0.135093
1.11703
0.162303
0.690732
-0.967291
0.189031
0.192368
-1.44855
-0.993824
-0.0817675
-2.49289
-0.85107
0.370167
-1.30995
-3.42283
-0.735112
-0.0730985
-1.39325
-1.90555
0.445915
2.33269
-1.93112
1.14082
-1.50749
2.79074
-1.74728
1.96223
-0.611396
-0.471595
1.14918
1.21322
1.04383
-1.91946
-1.19816
-1.22775
-1.16108
-0.263041
-2.77043
0.813661
1.54752
-0.201843
-2.4475
1.58499
2.14166
-1.02267
1.6013
-1.73087
1.26973
1.05974
-2.21052
-1.15332
-0.224371
-2.08605
2.93767
-0.523441
2.18209
-0.6427
-0.344592
-1.26457
0.506764
0.218515
0.945726
1.77818
1.15185
2.3392
-1.28313
0.528602
1.37922
0.607745
1.35931
0.186748
0.643305
1.36249
2.03945
2.37623
2.16965
-0.0259137
-0.323374
0.028577
0.725255
1.26349
0.620845
0.777369
1.4464
-0.357639
0.778389
1.2481
0.232593
-0.0391368
0.134061
1.07371
1.59141
1.52641
-1.21282
-0.492204
1.01641
-0.848034
0.739325
0.817018
0.268411
0.800362
0.153305
-1.05566
0.100343
-0.665215
-1.62537
-0.267478
-0.445468
1.67907
1.04909
-1.85211
-0.0253348
0.709272
0.803869
-0.842163
0.528501
1.03514
-0.807085
-2.64972
-1.84057
-1.17633
2.14704
-0.567122
-1.13813
2.27609
-1.838
2.17283
0.496453
1.85407
-0.801265
1.29162
0.883992
0.617567
-0.796139
1.31136
1.47407
0.257476
-0.952306
0.311396
-1.87233
-0.0780725
-0.324737
0.618135
-0.191224
-1.7187
-1.56234
0.363366
-0.100914
-0.51425
0.545552
-0.21843
1.78216
1.78433
1.71499
1.93047
1.45363
1.1526
0.460201
1.02734
0.131256
-1.30592
-0.219655
1.00584
0.347823
-1.56801
-2.51679
0.922618
-1.1521
-1.1737
-0.045089
-1.1959
0.211746
-1.89837
1.45424
-1.25226
-2.3076
1.32066
-2.02814
-1.79012
-0.436867
-0.520473
1.53372
-1.87049
-1.33778
0.239708
1.0392
-0.826273
-1.02023
-0.508816
-1.98742
1.50819
0.457949
-1.49655
1.28023
-0.936475
-0.0650199
1.32194
-1.43799
0.112398
2.46964
-0.750033
-1.31497
1.01656
-1.25563
1.00722
-2.18585
0.912514
0.854344
0.881679
0.348141
0.508777
0.716316
-1.63657
-0.728749
0.175363
0.532081
2.08926
-1.34952
0.168592
0.0656935
-0.460248
-0.239683
-1.73346
-2.49139
-1.39147
2.04501
-0.221133
2.46669
-2.22579
1.56669
-0.600466
2.03726
-1.17092
-1.20804
-0.273881
-0.723268
-2.3193
-2.36779
-1.55707
-2.20612
-0.403137
1.36615
2.31079
1.16582
1.84805
-1.77936
0.430851
0.574606
0.666849
0.610548
1.6941
-2.53012
0.501617
0.481233
1.80044
1.84324
-2.00925
1.0864
2.26801
0.158279
1.85622
-2.27968
0.128224
-1.65509
-0.0474507
-0.405443
2.20922
-0.659466
2.86339
-1.80921
-0.276267
-1.998
-1.62132
-1.99578
-1.57581
0.604767
0.424025
0.900055
-0.534734
1.27531
-1.5045
1.75852
-0.730456
-0.511686
0.168947
0.395771
0.388326
-0.798343
-1.04709
-1.43706
0.274688
0.417713
0.103834
-0.538081
-0.215673
-2.47575
0.936848
-2.13857
-1.54037
-2.42203
2.24796
2.18062
1.46839
0.0642491
-1.32227
2.42301
0.890649
-1.22385
-0.285734
-1.85728
0.317641
1.47231
-2.18974
1.45068
0.725757
-1.59757
-0.705446
1.31714
0.138292
-1.3761
-0.371102
-1.13918
0.96327
1.12995
0.224894
1.12029
1.28467
-1.43622
0.115886
1.19398
1.91551
1.37093
-0.240738
1.64887
0.431663
-1.80668
1.43718
-1.0808
-2.16761
-1.97855
1.97651
-0.561249
1.87337
2.01665
1.9324
0.713945
-0.433752
1.45956
0.840761
0.590005
1.41755
0.939249
0.954754
2.36297
-1.90698
0.768757
1.05155
-2.38201
1.8164
0.680878
1.97328
2.48776
-0.736613
-1.66182
-1.0149
0.0106558
0.337572
-0.886431
-1.69698
0.00798283
0.837967
-1.51128
-1.51638
1.64845
-2.01488
2.65271
0.406427
-1.16709
1.5524
-1.99092
0.70582
0.417987
0.723515
-2.55819
-1.01586
-1.25378
1.7904
-1.14463
1.63633
0.572986
0.510187
-1.02461
0.604685
-1.46467
1.20331
-0.639192
0.117161
1.37496
-1.78766
-0.600101
1.63856
-1.22157
-0.659475
1.48219
1.049
-0.340814
-1.38193
1.50739
1.06884
-1.23449
-2.20897
2.21096
1.28562
1.47179
0.334942
0.0253411
-0.441168
1.06467
-1.29044
-0.953337
2.23399
-2.13735
-1.2993
-1.92995
0.0741703
-0.856677
-1.18975
0.984623
-1.58192
0.329786
-1.45759
0.652416
-1.95555
-2.61839
1.96641
1.19657
-1.88651
1.28737
0.907952
-2.32775
2.11822
-1.01706
1.42314
-1.52955
0.543387
-2.02299
0.846059
-0.394966
-0.848424
1.63648
0.365494
1.53572
0.381777
-1.39894
1.73594
1.57728
-0.352399
-0.372662
0.129275
-1.40162
-0.00108281
1.78865
-0.533638
2.89093
-0.830142
0.6307
0.0555222
-1.28181
0.678387
-1.10022
-2.2392
-0.796664
0.498338
-1.8252
-1.00008
0.946316
-1.27669
-1.8551
1.58141
-0.0347408
-0.286498
-2.40336
1.90108
-0.495092
-2.42396
-0.94843
0.317817
0.419242
2.0224
-1.31955
0.404136
-0.171755
0.386521
1.5056
-1.35317
0.7369
-1.84783
0.876106
-0.941909
-0.729145
-0.27646
1.27346
0.347734
0.986575
-2.03888
-1.14076
1.08434
-1.92345
-1.96281
-1.3006
0.337648
-0.876142
-0.910279
1.39466
1.83158
-1.53082
-1.82109
0.319633
2.17377
2.036
-1.39224
2.06643
0.433596
-0.749265
-3.37137
0.258408
0.42765
1.79474
2.13156
1.26366
-2.0564
0.438867
0.565756
-2.03019
0.247585
-2.30601
-0.401688
-0.355202
-1.88988
-0.843101
2.22524
-0.865358
1.96949
-1.49567
2.35652
1.73258
1.60322
-0.526972
0.107277
-0.754422
-0.268297
-1.84571
-2.15643
0.802877
1.09114
1.78457
-0.379823
1.47377
2.24657
0.0811285
-0.845673
-0.568398
-1.05429
0.664577
1.21382
-1.1602
0.237738
-0.297582
2.17329
0.813253
-0.924177
-1.26588
1.12164
0.486764
-1.69044
0.760456
2.3783
-2.07077
-1.46551
-1.2083
1.22837
-0.411466
-0.377899
-1.32368
-1.66121
-2.31524
-0.799322
-1.76362
0.975196
-2.15687
0.598722
0.281095
-1.52354
-1.41348
-1.02662
1.38453
0.73703
-1.48008
-0.877807
-0.497236
-1.27332
-1.97467
1.23593
2.06867
-0.412651
1.72147
0.415616
-0.383255
-1.90784
-1.61532
-2.37396
0.110296
1.36832
-1.40197
1.74214
0.908252
-1.19527
1.03082
-0.481246
-0.9676
-0.071332
0.509262
-2.56988
2.23004
1.90144
-0.75631
1.75215
-0.834393
-2.24266
-0.089695
1.90346
-0.847967
-1.29023
-1.08779
1.34842
-1.54441
0.557057
-0.0323119
2.21489
0.601431
1.36995
-0.636605
1.62748
0.53565
-2.41432
-0.518355
-0.81915
1.79824
0.768908
0.80893
-0.75341
-2.17895
-2.06239
1.41555
-1.52035
1.09691
0.816774
0.804143
0.459691
-0.50187
-1.32717
0.483033
-0.787415
1.46611
-0.140051
2.2917
0.706555
-1.35443
1.14053
0.251386
1.22219
-1.85264
1.55389
-0.0779146
-1.6755
-1.82505
0.215422
-2.00721
0.464977
1.00186
-2.10474
-0.363275
3.10291
-1.38863
-1.71072
-1.19614
0.596061
0.918756
1.46498
-1.71751
0.330755
0.00288727
0.387877
-0.748739
0.616383
0.461378
1.11563
0.929218
1.02142
-1.97669
0.264738
-2.1279
-2.27279
-1.64602
-0.102041
1.21263
2.07492
-2.30134
1.10787
-1.70533
-0.120479
-1.05876
-0.772716
-1.3337
0.182152
-2.32313
1.79526
0.779754
-1.7566
-0.228763
-0.887598
0.675673
-1.21402
-1.16406
0.68267
0.646918
-1.94133
-0.062407
1.11011
0.28599
0.734958
-1.53805
-0.402951
-0.556464
0.565614
-2.33694
0.114778
-1.95035
0.277545
-1.16064
1.1919
-0.221987
1.65017
-1.68728
-1.0271
0.855933
1.54878
0.988801
-1.83601
2.09594
-0.912704
0.926102
-1.4844
0.960271
1.11686
-2.08142
1.35362
1.00859
1.87185
-0.447264
-0.365826
-0.665561
-0.718507
0.65291
1.63495
-1.62018
0.395099
1.27673
1.02534
1.23851
2.30695
0.290405
-1.70042
-0.975503
-0.635977
0.815233
0.514854
-1.88715
1.58563
1.36543
1.90502
1.22143
0.0114734
0.782783
-0.954434
-0.932149
1.6602
-1.63642
-2.02461
-2.24753
0.155719
-0.161191
-1.88549
-0.424096
-0.615488
1.66714
-1.42988
0.526817
0.326451
1.62185
-0.387347
-1.27856
0.818891
-1.27394
0.213081
0.819587
0.789902
0.173604
-1.79298
0.884379
-0.246659
-1.47836
1.91848
1.73169
-0.85288
0.924483
1.64477
0.695012
-0.199961
-1.46098
-2.26414
-2.35586
-1.15588
0.994097
1.26317
-0.723883
1.59549
-1.57991
-0.701002
-0.871591
1.81553
0.620386
0.805266
2.01659
-0.158624
1.15089
0.0050175
1.52309
0.0119932
0.26786
-2.31064
-1.50657
0.333316
0.488771
-1.13492
-2.59413
-0.763009
2.10681
-2.32342
-0.244574
-1.20143
-1.48906
-1.67315
-2.13457
-1.69933
-1.79729
0.716881
-0.98903
0.0390138
1.16199
-1.48248
-1.00867
0.0331433
-0.552245
-1.40813
0.885762
0.84065
-1.21897
2.42166
1.24207
1.57729
0.818932
-0.285988
1.66608
-0.727837
0.502745
-0.302282
-0.379071
-1.81893
1.53774
-1.12349
1.61295
-0.400794
-0.583286
1.76775
0.355672
1.52643
-2.06213
-1.0507
-1.32269
-1.51689
1.6089
1.6654
0.270194
-0.772127
1.26653
-0.915058
1.68585
-2.22824
0.235244
0.764155
1.58552
1.207
-1.47521
0.186656
-1.39953
1.8768
-0.824909
-1.60668
1.49145
-0.668393
0.520377
-1.62302
0.449076
0.0571308
1.34224
0.96824
-1.53191
-0.274617
-1.89616
0.383448
0.345122
-1.64414
1.71818
2.40736
0.464202
-1.16261
1.38956
-2.09144
0.864419
-1.25509
0.29743
-0.36489
-1.94027
1.92412
0.517877
2.3835
-1.33708
-1.24267
-1.41682
1.98322
-0.556956
-0.936666
-0.545278
2.44144
1.65665
-1.17243
1.50259
0.89058
1.05339
1.65335
1.64505
1.35723
0.639073
-0.211345
-0.0488524
0.691871
1.18314
-0.0298035
2.05384
-1.97996
-0.0522587
-0.56509
1.38939
-0.577161
0.394389
-0.444472
-0.0644667
-2.35778
-0.71735
0.473424
0.163651
-1.73948
2.03152
2.06822
0.226372
3.94439
-0.0706557
-0.940313
1.07188
-1.08677
0.10881
-2.50683
-0.753995
0.780279
-0.747473
2.75265
1.11614
-1.4829
2.08438
2.15568
-1.93337
-1.87024
-0.931508
-1.34052
1.69621
2.06371
0.597688
-1.50132
-0.655857
-1.13034
0.141299
1.82517
-0.195801
-0.259451
-1.44376
-0.780079
1.30723
-0.397916
0.690385
0.579651
1.62972
0.789912
-0.157661
0.804426
-1.78585
-0.720258
0.703965
-0.0215323
0.650655
0.110804
-0.0112522
-0.6329
-0.161343
-2.17323
0.727128
0.39169
-0.13687
1.85454
1.70144
1.99976
-1.96332
1.76548
1.76959
-0.146875
-0.914388
-1.68805
-1.93192
0.516934
-2.47223
-1.71438
-1.13787
1.04476
-2.25856
-1.5306
-1.80618
1.65256
-0.0947898
-0.624462
-1.92873
-1.17398
1.22605
0.805678
-0.80461
-2.08085
-2.15101
-1.74819
0.624544
-0.333019
-0.482383
2.4039
-2.13831
1.08916
0.594727
-0.977847
0.402797
-0.273788
-0.208021
1.53649
0.64431
-1.37039
-1.78631
-0.963563
-1.74456
-0.643073
0.827091
1.40129
-1.3633
2.19449
1.28916
1.45627
-1.24461
-1.20392
1.60087
-1.34625
0.608335
0.792951
3.39096
1.17363
0.480583
-1.08409
0.227083
-0.0344376
-2.12133
0.925544
1.39742
-0.627322
0.620428
-1.22176
-0.924339
2.43254
2.1222
1.35186
-1.91543
-1.53838
-1.71916
-1.06444
-1.07947
-2.0471
0.409918
-0.395833
1.74276
2.28405
0.344648
-0.396289
-0.70791
0.650161
-0.168155
-0.187304
2.20769
1.68779
0.285434
1.61546
1.9767
-0.408825
-0.571923
1.16337
0.175205
1.4435
0.705861
-0.644912
-0.46803
-0.30566
-1.47629
-2.35444
1.55938
-2.10949
-0.49638
-1.69072
-1.82239
-1.26293
0.195804
1.93411
-2.25747
2.05564
-0.712033
1.52532
-1.86513
2.29202
-2.26493
-2.1534
1.89476
1.66961
-2.22931
-0.284472
1.4948
1.1132
-2.00535
0.921546
1.68228
-1.5596
0.113986
-1.67167
-0.592121
-0.397749
1.34033
0.83678
1.27186
-1.0757
1.21089
0.684837
-0.273406
-0.476286
-0.696983
-1.6451
-0.163115
-2.0898
1.45684
-2.44342
0.560561
1.07888
2.05348
1.53088
-1.51466
1.96262
-0.127218
1.36947
-0.612447
-0.821108
-1.02957
-0.973209
1.09509
-0.770145
-1.15167
-0.154491
-1.35537
-0.142951
-0.964538
-1.0138
-1.28058
0.188467
1.56111
-1.2772
1.43108
-2.28337
1.50541
2.23671
-0.668665
0.452369
0.473804
0.0876545
-0.251855
0.82659
-0.578172
-0.584233
-1.43561
0.881229
-0.478232
-1.92279
1.38988
0.966601
1.38691
0.748367
1.13042
1.99253
-0.959892
-1.50666
-1.03362
1.42562
-0.995893
-0.0637812
-2.01127
0.316522
2.34832
1.74646
-1.19124
-1.48277
-1.9502
-2.14919
-2.24951
-0.625057
1.6953
-1.06973
1.29215
2.30728
-0.219738
1.35488
-0.728539
-2.14801
-1.89696
1.80024
1.85244
-0.231926
-1.95984
-1.29696
1.68632
-1.24955
-1.63258
0.410212
1.97465
-0.118662
-1.41123
2.49381
-0.219939
-1.19976
-0.987498
2.18888
-2.07378
-1.2455
0.437915
0.134579
-1.32266
0.834362
1.63102
-1.50734
-1.1252
2.57102
-0.368799
-0.926479
-1.55298
-2.43918
-1.74456
1.1892
2.28367
-1.64326
0.270513
-0.123073
0.381247
1.11777
-2.45163
1.40829
-0.62635
-1.16335
-1.42359
-1.74686
-1.45644
0.886389
0.489487
-1.93118
1.0199
-0.134619
-1.10709
0.597202
0.121177
-2.33359
-0.387279
-0.741758
1.29289
-0.562749
-0.71532
1.74713
0.238291
-2.02272
0.282805
-1.93284
-1.45033
1.17684
-2.59417
0.664485
-1.03099
-1.33393
0.95516
0.602128
0.749096
0.620048
1.27945
-1.59494
1.71378
-0.487215
0.700905
0.338194
2.14561
-0.289569
-0.291349
-0.531205
-0.498461
0.0243034
1.01125
1.10834
0.84232
-0.586878
1.1801
1.98893
-1.59654
-2.66366
-0.49172
-0.981499
0.384056
0.698804
-0.883662
1.01568
1.5445
1.53931
2.21516
-1.73116
0.431842
-0.0305731
1.03439
0.00792791
-1.18516
-0.431519
1.20468
-0.849396
0.938651
-1.26219
0.0759967
-0.474742
-0.226277
0.243176
1.44605
1.7518
0.887234
2.01084
2.30843
-0.736104
0.7637
-2.26237
2.00149
-0.305186
-0.839116
2.46332
1.14037
-0.699425
0.075195
1.71679
-1.71592
-0.635171
-2.27211
-2.47046
-0.0368172
1.35799
1.34334
0.881266
-2.20489
2.02802
0.114092
1.21156
-0.408139
-1.26205
-0.234133
-2.00305
-1.41799
-1.35561
-1.4373
1.60826
1.88982
-1.44749
-0.298694
-1.13591
1.44234
-1.78845
-1.82009
1.88879
-0.104969
2.01748
-1.63301
1.33442
-0.242974
-1.0365
1.61089
0.754415
0.0513737
-1.77667
-1.32414
1.24682
2.44894
1.04671
1.82445
1.02246
1.53277
0.898598
0.802993
2.43639
0.713258
-1.46697
-1.35724
-0.829832
0.834409
1.42771
1.40468
0.897242
-1.96774
-0.782389
-2.20922
-0.308574
1.15456
1.19344
-0.557863
-1.44651
-1.38745
-1.70795
-2.16674
-0.686589
-1.26859
0.0235408
0.533125
2.19606
-0.754429
0.0466427
-1.70114
0.134572
-0.892557
0.614591
-1.04001
-2.04063
-1.46933
-1.88308
1.19405
1.98638
-1.68871
0.296587
1.41572
1.87027
2.51002
-1.45402
1.62983
1.29482
2.10618
0.594499
-0.530182
-0.76885
2.33701
-0.823525
0.632438
-1.5001
-0.0293651
-2.11864
0.823224
0.0350849
-1.04811
1.6941
0.516563
1.22128
-0.81035
2.88678
2.2975
-1.52448
1.46195
0.335055
-2.32929
-1.83199
-0.730075
-0.720516
-1.42259
-1.0687
0.979677
-0.515373
-0.35565
-0.364204
2.22569
1.08557
-2.00821
0.985849
0.912133
1.98134
1.69874
-1.11433
1.56418
1.32116
2.33258
0.716269
1.63288
-1.63603
2.16338
-1.11866
-0.966763
-1.07409
-0.625116
-0.979109
-1.43367
-0.909248
0.206053
1.08388
2.96143
-1.57854
1.40673
-0.99896
1.19026
1.08259
1.73845
1.93949
-0.622203
2.32754
-1.36518
0.301832
-2.52828
1.30273
-1.77588
-1.89346
0.240551
0.448903
-2.13865
1.59802
-2.21157
-0.706609
0.126103
-0.866056
-1.70216
-1.57598
1.58525
-1.99939
1.84839
-0.214694
-0.17891
-1.20076
-1.23965
-0.536304
-1.14285
-0.577501
