eta_b_leading,pt_l1,pt_l2,pt_l_leading,pt_l_trailing,eta_l1,eta_l2,eta_l_leading,eta_l_trailing,pt_ll,m_ll,DeltaPhi_ll,DeltaEta_ll,pt_b_leading,pt_b_trailing,eta_b_leading,eta_b_trailing,pt_bb,m_bb,
-0.701727,21.3401,301.976,301.976,21.3401,-1.89296,-1.31002,-1.31002,-1.89296,281.405,166.124,2.88188,0.582943,685.27,55.8207,-0.701727,-0.185292,641.018,388.007,
-1.38055,53.0521,38.3439,53.0521,38.3439,-1.299,1.47478,-1.299,1.47478,44.6382,187.098,2.16931,-0.175774,517.93,165.331,-1.38055,0.926293,370.083,1014.5,
-0.434261,144.275,370.733,370.733,144.275,0.722678,-1.01398,-1.01398,0.722678,230.153,646.859,2.96376,-0.291298,88.2777,75.7631,-0.434261,0.176348,37.9524,167.945,
2.15914,75.6657,123.964,123.964,75.6657,1.15564,-0.656648,-0.656648,1.15564,48.388,278.798,3.17203,0.498989,169.02,153.286,2.15914,-0.883547,81.5279,768.308,
-1.49247,254.029,180.073,254.029,180.073,-0.969168,0.870413,-0.969168,0.870413,76.7361,621.484,3.23732,0.0987546,187.221,115.083,-1.49247,0.774276,92.2775,500.269,
-0.547468,93.2124,74.4254,93.2124,74.4254,0.544069,-0.1994,0.544069,-0.1994,37.8765,175.164,2.74411,0.344669,252.126,53.8778,-0.547468,0.203874,212.796,238.213,
