 0.46152E+04 0.16407E+02 0.00000E+00    38080     2016    4     2011 0.436E+00 0.12591E-01  0.46152E+04  0.22950E+01  0.22950E+01     2011
   2    0.46791E+04    0.48442E+02    0.73760E+00    0.66414E+05    0.46791E+04
   3    0.46432E+04    0.25006E+02    0.54264E+00    0.44218E+05    0.46432E+04
   4    0.46016E+04    0.13608E+02    0.42138E+00    0.46793E+05    0.46016E+04
