 0.46076E+04 0.11288E+02 0.00000E+00    38080     2061    4     2056 0.446E+00 0.12603E-01  0.46076E+04  0.22410E+01  0.22410E+01     2056
   2    0.46057E+04    0.45993E+02    0.71147E+00    0.48833E+05    0.46057E+04
   3    0.46138E+04    0.24206E+02    0.52863E+00    0.48774E+05    0.46138E+04
   4    0.46059E+04    0.13282E+02    0.41091E+00    0.31778E+05    0.46059E+04
