 0.46459E+04 0.22297E+02 0.00000E+00    17776     1010    3     1006 0.217E+00 0.25469E-01  0.46459E+04  0.46163E+01  0.46163E+01     1006
   1    0.46408E+04    0.10769E+03    0.11690E+01    0.42169E+05    0.46408E+04
   2    0.46179E+04    0.48379E+02    0.74640E+00    0.65835E+05    0.46179E+04
   3    0.46540E+04    0.25837E+02    0.55935E+00    0.62928E+05    0.46540E+04
