0	-0.7	3.487160788955284
0	-0.6	2.985266149822931
0	-0.5	2.1742974589592103
0	-0.4	1.850239787704699
0	0.4	2.1433581437503806
0	0.5	2.0441303334877463
0	0.6	2.7659318671490367
0	0.7	3.485992859083401
-0.15	0	2.3125472340531568
-0.12	0	1.9183033452732101
-0.09	0	1.324166776175956
-0.06	0	0.9258381468146338
0.06	0	1.1645141690220349
0.09	0	1.642716551683856
0.12	0	2.1822662972825473
0.15	0	2.7170061531593825
-0.07	-0.7	3.6008800327147283
-0.06	-0.6	2.854710204847498
-0.05	-0.5	2.3845306576747607
-0.04	-0.4	1.5122563829005309
0.04	0.4	2.277516717905999
0.05	0.5	1.7905803946808154
0.06	0.6	3.013224185146395
0.07	0.7	2.8640502157166456
